entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMC	TULF	INDI	USA	MEP	ELJP	IND 1	DPLF	USP	IND	ACTC	IND 2	USF	IND1	IND2
LG-21050	28234	1474	29708	52073	16867	8495	1743	0	0	936	0	192	0	0	0	0	0	0	0	0	0
LG-21051	3665	264	3930	6650	2374	973	243	0	0	66	0	10	0	0	0	0	0	0	0	0	0
LG-21052	3810	196	4007	9350	2045	1600	92	0	0	62	0	11	0	0	0	0	0	0	0	0	0
LG-21053	11065	756	11822	15634	6659	3850	445	0	0	82	0	28	0	0	0	0	0	0	0	0	0
LG-21054	5861	468	6330	8972	3754	1754	179	0	0	155	0	19	0	0	0	0	0	0	0	0	0
LG-21055	25327	1298	26625	38747	16777	7686	495	0	0	288	0	81	0	0	0	0	0	0	0	0	0
LG-21056	14353	1048	15402	38404	8828	4385	1030	0	0	65	0	45	0	0	0	0	0	0	0	0	0
LG-21057	10527	769	11296	28166	6475	3216	756	0	0	48	0	33	0	0	0	0	0	0	0	0	0
LG-21058	9617	702	10319	25730	5915	2938	690	0	0	44	0	30	0	0	0	0	0	0	0	0	0
LG-21059	15972	1152	17124	28978	10343	4239	1057	0	0	289	0	44	0	0	0	0	0	0	0	0	0
LG-21060	6112	441	6553	11089	3958	1622	404	0	0	111	0	17	0	0	0	0	0	0	0	0	0
LG-21061	7892	782	8674	11171	4918	2836	25	0	0	80	0	33	0	0	0	0	0	0	0	0	0
LG-21062	18193	1803	19996	25752	11337	6537	59	0	0	183	0	77	0	0	0	0	0	0	0	0	0
LG-21063	10561	758	11319	27254	6019	4146	249	0	0	113	0	34	0	0	0	0	0	0	0	0	0
LG-21064	14896	1225	16121	47758	9594	4206	685	0	0	295	0	116	0	0	0	0	0	0	0	0	0
LG-21065	32335	2025	34360	42178	20917	10307	800	0	0	192	0	119	0	0	0	0	0	0	0	0	0
LG-21066	12936	691	13626	23936	7472	4415	574	0	0	404	0	70	0	0	0	0	0	0	0	0	0
LG-21067	16810	866	17675	41248	9019	7061	408	0	0	272	0	50	0	0	0	0	0	0	0	0	0
LG-21068	15204	1048	16252	48915	9012	3352	2682	0	0	106	0	52	0	0	0	0	0	0	0	0	0
LG-21069	30183	2093	32276	42950	18265	10376	1189	0	0	274	0	78	0	0	0	0	0	0	0	0	0
LG-21070	15469	1236	16705	23678	9908	4629	473	0	0	409	0	51	0	0	0	0	0	0	0	0	0
LG-21071	10913	872	11785	16704	6990	3266	334	0	0	288	0	36	0	0	0	0	0	0	0	0	0
LG-22072	6025	529	6554	9935	3239	2602	0	0	0	62	0	122	0	0	0	0	0	0	0	0	0
LG-22073	9223	725	9948	14087	6350	2535	0	0	0	229	0	108	0	0	0	0	0	0	0	0	0
LG-22074	7480	657	8137	12335	4021	3231	0	0	0	77	0	152	0	0	0	0	0	0	0	0	0
LG-22075	17721	1556	19276	29221	9526	7654	0	0	0	181	0	359	0	0	0	0	0	0	0	0	0
LG-22076	12268	1077	13345	20231	6595	5299	0	0	0	126	0	249	0	0	0	0	0	0	0	0	0
LG-22077	4879	435	5315	7216	3521	1268	0	0	0	62	0	28	0	0	0	0	0	0	0	0	0
LG-22078	9633	860	10493	14247	6952	2503	0	0	0	123	0	55	0	0	0	0	0	0	0	0	0
LG-22079	3909	349	4258	5782	2821	1016	0	0	0	50	0	22	0	0	0	0	0	0	0	0	0
LG-22080	9068	809	9877	13411	6544	2356	0	0	0	115	0	52	0	0	0	0	0	0	0	0	0
LG-22081	12408	975	13383	18952	8544	3411	0	0	0	308	0	145	0	0	0	0	0	0	0	0	0
LG-22082	8738	687	9425	13346	6017	2402	0	0	0	217	0	102	0	0	0	0	0	0	0	0	0
LG-22083	19720	1784	21504	29966	12850	5934	0	0	0	416	0	520	0	0	0	0	0	0	0	0	0
LG-22084	14889	1354	16242	22620	9680	4495	0	0	0	312	0	401	0	0	0	0	0	0	0	0	0
LG-23085	1268	103	1371	1729	764	275	19	0	0	60	0	0	0	151	0	0	0	0	0	0	0
LG-23086	661	53	715	902	398	143	10	0	0	31	0	0	0	78	0	0	0	0	0	0	0
LG-23087	1244	101	1345	1696	749	270	18	0	0	59	0	0	0	148	0	0	0	0	0	0	0
LG-23088	7798	630	8428	10629	4697	1691	114	0	0	370	0	0	0	925	0	0	0	0	0	0	0
LG-23089	12520	1012	13532	17067	7542	2715	184	0	0	594	0	0	0	1486	0	0	0	0	0	0	0
LG-23090	15192	1228	16420	20709	9151	3294	223	0	0	721	0	0	0	1803	0	0	0	0	0	0	0
LG-23091	10479	847	11325	14283	6312	2272	154	0	0	498	0	0	0	1244	0	0	0	0	0	0	0
LG-23092	9032	730	9762	12312	5441	1958	133	0	0	429	0	0	0	1072	0	0	0	0	0	0	0
LG-23093	15269	1234	16503	20813	9197	3310	224	0	0	725	0	0	0	1812	0	0	0	0	0	0	0
LG-23094	29349	2439	31788	38688	18712	9175	492	0	0	260	0	0	0	710	0	0	0	0	0	0	0
LG-23095	34442	2457	36899	43844	24140	9890	49	0	0	262	0	0	0	101	0	0	0	0	0	0	0
LG-23096	33148	2687	35835	43624	20699	11236	97	0	0	155	0	0	0	961	0	0	0	0	0	0	0
LG-31097	30968	1347	32315	46445	14888	11474	2460	0	0	398	238	1509	0	0	0	0	0	0	0	0	0
LG-31098	6713	548	7261	10667	3368	2681	13	0	0	518	51	82	0	0	0	0	0	0	0	0	0
LG-31099	10381	708	11089	15443	5582	3787	22	0	0	804	139	47	0	0	0	0	0	0	0	0	0
LG-31100	24184	2191	26375	40345	13052	4130	188	0	0	6475	142	197	0	0	0	0	0	0	0	0	0
LG-31101	19836	1608	21444	31425	9986	7891	38	0	0	1530	157	234	0	0	0	0	0	0	0	0	0
LG-31102	6587	563	7150	15021	3014	3295	42	0	0	130	21	86	0	0	0	0	0	0	0	0	0
LG-31103	14029	1199	15227	31989	6418	7016	90	0	0	277	45	183	0	0	0	0	0	0	0	0	0
LG-31104	16528	1356	17885	27766	7953	6820	88	0	0	1491	111	66	0	0	0	0	0	0	0	0	0
LG-31105	21407	1757	23163	35962	10300	8833	114	0	0	1931	144	85	0	0	0	0	0	0	0	0	0
LG-31106	10834	654	11488	14272	5639	5004	20	0	0	69	66	36	0	0	0	0	0	0	0	0	0
LG-31107	12335	745	13080	16250	6420	5697	23	0	0	78	75	41	0	0	0	0	0	0	0	0	0
LG-31108	20314	1206	21520	27159	10468	9482	42	0	0	155	97	70	0	0	0	0	0	0	0	0	0
LG-31109	13388	819	14207	17810	6950	6160	27	0	0	125	82	45	0	0	0	0	0	0	0	0	0
LG-31110	27468	1708	29176	38916	13877	12675	65	0	0	611	94	146	0	0	0	0	0	0	0	0	0
LG-31111	17270	994	18264	23670	8745	8207	42	0	0	169	42	64	0	0	0	0	0	0	0	0	0
LG-31112	28693	1957	30650	42683	15429	10467	61	0	0	2224	383	129	0	0	0	0	0	0	0	0	0
LG-31113	24458	1127	25585	34246	11909	11907	97	0	0	173	98	274	0	0	0	0	0	0	0	0	0
LG-31114	21357	970	22327	30455	10365	9754	502	0	0	183	106	447	0	0	0	0	0	0	0	0	0
LG-31115	12036	750	12786	25302	6209	5379	23	0	0	127	197	101	0	0	0	0	0	0	0	0	0
LG-31116	16732	1042	17774	35172	8631	7478	32	0	0	176	275	140	0	0	0	0	0	0	0	0	0
LG-32117	21466	1254	22720	42772	11275	7579	0	0	0	1967	164	482	0	0	0	0	0	0	0	0	0
LG-32118	3191	222	3412	12450	1637	1345	0	0	0	47	135	27	0	0	0	0	0	0	0	0	0
LG-32119	2349	216	2566	22133	1357	878	0	0	0	40	40	35	0	0	0	0	0	0	0	0	0
LG-32120	2903	267	3171	27352	1677	1085	0	0	0	49	50	43	0	0	0	0	0	0	0	0	0
LG-32121	533	47	580	12480	246	227	0	0	0	21	5	35	0	0	0	0	0	0	0	0	0
LG-32122	206	19	225	28481	96	65	0	0	0	1	1	43	0	0	0	0	0	0	0	0	0
LG-32123	1066	98	1164	30877	598	389	0	0	0	16	16	47	0	0	0	0	0	0	0	0	0
LG-32124	2443	225	2668	17840	1467	781	0	0	0	129	22	44	0	0	0	0	0	0	0	0	0
LG-32125	4002	368	4370	29221	2403	1279	0	0	0	212	36	71	0	0	0	0	0	0	0	0	0
LG-32126	2636	243	2879	19249	1583	842	0	0	0	140	24	47	0	0	0	0	0	0	0	0	0
LG-32127	284	25	309	18270	131	110	0	0	0	7	2	33	0	0	0	0	0	0	0	0	0
LG-32128	1076	95	1171	25198	496	457	0	0	0	41	10	72	0	0	0	0	0	0	0	0	0
LG-32129	881	77	958	20626	406	374	0	0	0	34	8	59	0	0	0	0	0	0	0	0	0
LG-32130	3757	70	3826	28810	3105	642	0	0	0	8	1	1	0	0	0	0	0	0	0	0	0
LG-32131	4256	79	4336	32642	3517	727	0	0	0	10	1	1	0	0	0	0	0	0	0	0	0
LG-32132	9957	581	10538	19840	5230	3515	0	0	0	912	76	223	0	0	0	0	0	0	0	0	0
LG-32133	14625	1015	15641	57065	7504	6163	0	0	0	215	619	124	0	0	0	0	0	0	0	0	0
LG-33134	2604	275	2879	10014	1425	985	11	0	0	159	0	0	0	24	0	0	0	0	0	0	0
LG-33135	198	52	250	3756	89	106	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
LG-33136	9088	231	9318	44239	5371	3556	12	0	0	55	0	0	0	95	0	0	0	0	0	0	0
LG-33137	7895	221	8115	36110	4726	3048	13	0	0	61	0	0	0	46	0	0	0	0	0	0	0
LG-33138	6243	117	6359	35151	3566	2527	2	0	0	10	0	0	0	138	0	0	0	0	0	0	0
LG-33139	3190	315	3505	31935	1695	1426	2	0	0	11	0	0	0	56	0	0	0	0	0	0	0
LG-33140	1126	297	1423	21411	507	602	2	0	0	8	0	0	0	9	0	0	0	0	0	0	0
LG-33141	3309	551	3860	32112	1686	1451	10	0	0	132	0	0	0	29	0	0	0	0	0	0	0
LG-33142	7687	812	8500	29568	4206	2910	33	0	0	468	0	0	0	70	0	0	0	0	0	0	0
LG-33143	4830	510	5340	18576	2643	1828	21	0	0	294	0	0	0	44	0	0	0	0	0	0	0
LG-33144	3813	403	4216	14665	2086	1443	16	0	0	232	0	0	0	35	0	0	0	0	0	0	0
LG-33145	3536	374	3910	13601	1935	1338	15	0	0	215	0	0	0	32	0	0	0	0	0	0	0
LG-41146	43406	2329	45735	79554	628	0	3590	7406	29138	0	0	0	0	672	0	0	1972	0	0	0	0
LG-41147	703	84	787	11436	10	0	18	259	349	0	0	0	0	38	0	0	28	0	0	0	0
LG-41148	3097	281	3378	12587	179	0	86	763	1841	0	0	0	0	121	0	0	107	0	0	0	0
LG-41149	4153	811	4964	12806	85	0	138	1583	1957	0	0	0	0	145	0	0	246	0	0	0	0
LG-41150	3886	474	4359	8655	69	0	100	858	2623	0	0	0	0	155	0	0	80	0	0	0	0
LG-41151	3069	350	3419	6709	48	0	63	503	2323	0	0	0	0	78	0	0	53	0	0	0	0
LG-41152	1188	136	1324	2598	19	0	25	195	900	0	0	0	0	30	0	0	21	0	0	0	0
LG-41153	5202	593	5795	11372	81	0	107	853	3938	0	0	0	0	132	0	0	90	0	0	0	0
LG-41154	18843	2298	21140	41972	336	0	487	4162	12722	0	0	0	0	750	0	0	386	0	0	0	0
LG-41155	9172	1046	10218	20051	144	0	189	1504	6944	0	0	0	0	232	0	0	159	0	0	0	0
LG-41156	41211	4252	45463	91872	653	0	833	12318	24735	0	0	0	0	1849	0	0	823	0	0	0	0
LG-41157	17739	1609	19348	37482	317	0	393	3939	11929	0	0	0	0	800	0	0	361	0	0	0	0
LG-41158	26366	2809	29175	53649	400	0	775	6388	16972	0	0	0	0	1020	0	0	810	0	0	0	0
LG-41159	3664	401	4066	44685	106	0	98	1202	1940	0	0	0	0	178	0	0	140	0	0	0	0
LG-41160	9553	960	10513	31967	382	0	238	2032	6319	0	0	0	0	319	0	0	263	0	0	0	0
LG-41161	12506	2443	14949	38568	254	0	415	4767	5894	0	0	0	0	436	0	0	739	0	0	0	0
LG-41162	14013	695	14708	31138	162	0	207	2128	10673	0	0	0	0	268	0	0	575	0	0	0	0
LG-42166	3674	319	3993	11523	615	22	1084	1347	0	0	0	0	0	0	0	606	0	0	0	0	0
LG-42167	4011	348	4360	12582	671	24	1183	1471	0	0	0	0	0	0	0	662	0	0	0	0	0
LG-42168	3106	270	3375	9741	520	19	916	1138	0	0	0	0	0	0	0	512	0	0	0	0	0
LG-42169	1222	106	1328	3832	204	7	360	448	0	0	0	0	0	0	0	202	0	0	0	0	0
LG-42170	2969	258	3227	9312	497	18	876	1088	0	0	0	0	0	0	0	490	0	0	0	0	0
LG-43171	5982	543	6525	15972	1612	416	616	2601	0	0	0	0	0	0	0	737	0	0	0	0	0
LG-43172	1348	122	1470	3599	363	94	139	586	0	0	0	0	0	0	0	166	0	0	0	0	0
LG-43173	3495	317	3813	9333	942	243	360	1520	0	0	0	0	0	0	0	431	0	0	0	0	0
LG-43174	7764	705	8469	20732	2092	539	800	3376	0	0	0	0	0	0	0	957	0	0	0	0	0
LG-43175	1534	139	1673	4097	413	107	158	667	0	0	0	0	0	0	0	189	0	0	0	0	0
LG-44176	596	101	697	3105	33	3	111	227	0	0	0	0	0	0	0	222	0	0	0	0	0
LG-44177	812	138	950	4232	45	4	151	309	0	0	0	0	0	0	0	303	0	0	0	0	0
LG-44178	3634	615	4249	18929	200	17	678	1382	0	0	0	0	0	0	0	1356	0	0	0	0	0
LG-44179	2680	454	3133	13958	148	13	500	1019	0	0	0	0	0	0	0	1000	0	0	0	0	0
LG-45163	1572	271	1843	4014	114	0	50	665	644	0	0	0	0	56	0	0	42	0	0	0	0
LG-45164	15608	2688	18296	39852	1135	0	499	6602	6398	0	0	0	0	552	0	0	421	0	0	0	0
LG-45165	3742	644	4386	9555	272	0	120	1583	1534	0	0	0	0	132	0	0	101	0	0	0	0
LG-51180	25249	1594	26844	35212	2553	1124	7523	6110	0	0	0	0	7620	0	0	0	0	319	0	0	0
LG-51181	7216	456	7672	10063	730	321	2150	1746	0	0	0	0	2178	0	0	0	0	91	0	0	0
LG-51182	11817	746	12563	16480	1195	526	3521	2859	0	0	0	0	3566	0	0	0	0	150	0	0	0
LG-51183	20976	1770	22746	29205	1466	539	6952	5853	0	0	0	0	5940	0	0	0	0	227	0	0	0
LG-51184	18208	1852	20060	25317	806	187	6533	5633	0	0	0	0	4878	0	0	0	0	170	0	0	0
LG-51185	7308	743	8051	10161	324	75	2622	2261	0	0	0	0	1958	0	0	0	0	68	0	0	0
LG-51186	6212	632	6844	8637	275	64	2229	1922	0	0	0	0	1664	0	0	0	0	58	0	0	0
LG-51187	19899	2499	22398	28007	970	252	67	12018	0	0	0	0	6496	0	0	0	0	96	0	0	0
LG-51188	8988	568	9556	12534	909	400	2678	2175	0	0	0	0	2713	0	0	0	0	114	0	0	0
LG-51189	8342	527	8869	11634	844	371	2486	2019	0	0	0	0	2518	0	0	0	0	106	0	0	0
LG-51190	8092	1016	9108	11389	395	103	27	4887	0	0	0	0	2641	0	0	0	0	39	0	0	0
LG-51191	11854	1488	13342	16683	578	150	40	7159	0	0	0	0	3870	0	0	0	0	57	0	0	0
LG-52192	35312	1413	36725	43579	6513	2241	15144	11369	0	0	0	0	0	0	0	0	0	0	45	0	0
LG-52193	10848	476	11324	12541	1745	1192	4884	2997	0	0	0	0	0	0	0	0	0	0	31	0	0
LG-52194	7306	447	7752	10109	4093	3112	21	13	0	0	0	0	0	0	0	0	0	0	66	0	0
LG-52195	18218	1114	19331	25209	10206	7761	52	34	0	0	0	0	0	0	0	0	0	0	166	0	0
LG-52196	11135	618	11754	14191	3863	3307	1881	2024	0	0	0	0	0	0	0	0	0	0	60	0	0
LG-52197	17657	1079	18736	24433	9892	7522	50	33	0	0	0	0	0	0	0	0	0	0	160	0	0
LG-52198	6305	385	6691	8725	3532	2686	18	12	0	0	0	0	0	0	0	0	0	0	57	0	0
LG-52199	6986	427	7413	9667	3914	2976	20	13	0	0	0	0	0	0	0	0	0	0	63	0	0
LG-52200	5537	338	5875	7662	3102	2359	16	10	0	0	0	0	0	0	0	0	0	0	50	0	0
LG-52201	6427	233	6660	7252	1005	158	3886	1355	0	0	0	0	0	0	0	0	0	0	22	0	0
LG-52202	20750	753	21503	23415	3246	511	12547	4374	0	0	0	0	0	0	0	0	0	0	72	0	0
LG-52203	4936	179	5115	5570	772	122	2985	1040	0	0	0	0	0	0	0	0	0	0	17	0	0
LG-52204	2286	90	2376	2605	362	136	1238	543	0	0	0	0	0	0	0	0	0	0	7	0	0
LG-52205	11381	578	11959	13442	1876	2127	3536	3817	0	0	0	0	0	0	0	0	0	0	26	0	0
LG-52206	13738	692	14430	16207	2261	2513	4367	4566	0	0	0	0	0	0	0	0	0	0	31	0	0
LG-52207	7343	373	7716	8672	1210	1372	2281	2463	0	0	0	0	0	0	0	0	0	0	17	0	0
LG-52208	2915	148	3062	3442	480	545	905	978	0	0	0	0	0	0	0	0	0	0	7	0	0
LG-52209	5506	279	5785	6502	907	1029	1710	1847	0	0	0	0	0	0	0	0	0	0	12	0	0
LG-52210	8619	437	9057	10179	1421	1611	2678	2891	0	0	0	0	0	0	0	0	0	0	19	0	0
LG-52211	8265	419	8684	9761	1362	1545	2568	2772	0	0	0	0	0	0	0	0	0	0	19	0	0
LG-53212	13323	503	13826	21407	1117	1143	2001	2839	6168	0	55	0	0	0	0	0	0	0	0	0	0
LG-53213	9700	402	10102	12547	1997	2089	2809	822	1967	0	16	0	0	0	0	0	0	0	0	0	0
LG-53214	3139	219	3357	5200	1261	1285	203	221	160	0	8	0	0	0	0	0	0	0	0	0	0
LG-53215	3750	262	4012	6213	1507	1535	243	264	191	0	10	0	0	0	0	0	0	0	0	0	0
LG-53216	12875	898	13773	21331	5174	5271	833	906	656	0	35	0	0	0	0	0	0	0	0	0	0
LG-53217	2192	153	2345	3632	881	897	142	154	112	0	6	0	0	0	0	0	0	0	0	0	0
LG-53218	2031	142	2172	3364	816	831	131	143	103	0	5	0	0	0	0	0	0	0	0	0	0
LG-53219	3269	228	3497	5415	1314	1338	211	230	167	0	9	0	0	0	0	0	0	0	0	0	0
LG-53220	11639	440	12079	18702	975	999	1748	2480	5389	0	48	0	0	0	0	0	0	0	0	0	0
LG-53221	8506	321	8827	13667	713	730	1278	1812	3938	0	35	0	0	0	0	0	0	0	0	0	0
LG-53222	7551	347	7898	10530	1701	1764	1765	737	1568	0	16	0	0	0	0	0	0	0	0	0	0
LG-53223	14935	619	15555	19319	3075	3217	4325	1265	3028	0	25	0	0	0	0	0	0	0	0	0	0
LG-53224	7344	305	7648	9499	1512	1582	2127	622	1489	0	12	0	0	0	0	0	0	0	0	0	0
LG-61225	7647	451	8098	11202	4683	2558	0	0	0	110	61	234	0	0	0	0	0	0	0	0	0
LG-61226	1773	104	1877	2592	1031	655	0	0	0	19	8	61	0	0	0	0	0	0	0	0	0
LG-61227	9860	870	10730	14840	5019	4174	0	0	0	303	76	288	0	0	0	0	0	0	0	0	0
LG-61228	25381	2240	27622	38200	12918	10744	0	0	0	780	197	742	0	0	0	0	0	0	0	0	0
LG-61229	21600	1939	23539	35682	12632	7300	0	0	0	1314	114	241	0	0	0	0	0	0	0	0	0
LG-61230	22911	1775	24686	39029	13523	7448	0	0	0	715	306	919	0	0	0	0	0	0	0	0	0
LG-61231	9858	764	10622	16794	5819	3205	0	0	0	307	131	396	0	0	0	0	0	0	0	0	0
LG-61232	22178	2001	24179	37584	13458	6945	0	0	0	1543	101	131	0	0	0	0	0	0	0	0	0
LG-61233	36856	2632	39488	59043	25073	10734	0	0	0	275	164	610	0	0	0	0	0	0	0	0	0
LG-61234	35757	1811	37568	47374	20526	14411	0	0	0	238	124	458	0	0	0	0	0	0	0	0	0
LG-61235	29721	1573	31294	47509	16853	11417	0	0	0	272	108	1071	0	0	0	0	0	0	0	0	0
LG-61236	22885	865	23750	29668	12241	10086	0	0	0	113	57	389	0	0	0	0	0	0	0	0	0
LG-61237	19172	724	19896	24854	10255	8449	0	0	0	95	47	325	0	0	0	0	0	0	0	0	0
LG-61238	44609	2531	47140	61031	25786	16903	0	0	0	1043	219	658	0	0	0	0	0	0	0	0	0
LG-61239	40172	2355	42527	58724	23355	14832	0	0	0	422	175	1387	0	0	0	0	0	0	0	0	0
LG-61240	24058	1474	25532	33453	14991	7747	0	0	0	693	100	528	0	0	0	0	0	0	0	0	0
LG-61241	21266	1303	22569	29571	13251	6848	0	0	0	612	88	466	0	0	0	0	0	0	0	0	0
LG-61242	37474	1964	39438	50258	19458	15847	0	0	0	232	250	1687	0	0	0	0	0	0	0	0	0
LG-61243	44669	2806	47475	64105	27336	14824	0	0	0	783	280	1445	0	0	0	0	0	0	0	0	0
LG-61244	20570	1423	21993	28513	12572	6736	0	0	0	469	70	722	0	0	0	0	0	0	0	0	0
LG-61245	28990	2344	31334	43674	16774	10744	0	0	0	532	82	858	0	0	0	0	0	0	0	0	0
LG-62246	7637	528	8165	11703	4662	2137	757	0	0	31	0	30	0	0	0	0	0	0	0	5	15
LG-62247	7572	432	8003	10629	4659	2660	107	0	0	66	0	51	0	0	0	0	0	0	0	5	25
LG-62248	19717	1363	21080	30213	12036	5516	1955	0	0	80	0	78	0	0	0	0	0	0	0	12	40
LG-62249	12067	777	12844	17967	7556	3733	576	0	0	97	0	70	0	0	0	0	0	0	0	7	28
LG-62250	3742	244	3987	5602	2333	1137	214	0	0	27	0	20	0	0	0	0	0	0	0	2	8
LG-62251	7314	446	7759	10656	4665	2422	72	0	0	80	0	52	0	0	0	0	0	0	0	4	18
LG-62252	4519	275	4794	6584	2882	1496	44	0	0	50	0	32	0	0	0	0	0	0	0	2	11
LG-62253	23451	1429	24881	34170	14958	7766	230	0	0	258	0	168	0	0	0	0	0	0	0	12	59
LG-62254	17853	1055	18908	25481	11017	6057	453	0	0	148	0	114	0	0	0	0	0	0	0	11	54
LG-62255	28662	1634	30295	40232	17636	10070	403	0	0	248	0	192	0	0	0	0	0	0	0	18	93
LG-62256	39440	2236	41676	56794	22957	13763	1276	0	0	1136	0	176	0	0	0	0	0	0	0	11	121
LG-62257	47384	2712	50096	65347	31912	14006	120	0	0	1090	0	128	0	0	0	0	0	0	0	17	111
LG-71258	10744	883	11627	23790	6448	3863	0	0	0	164	33	115	0	0	0	121	0	0	0	0	0
LG-71259	9463	603	10066	18805	6136	2894	0	0	0	73	46	91	0	0	0	223	0	0	0	0	0
LG-71260	7327	524	7851	14301	4647	2360	0	0	0	65	32	73	0	0	0	150	0	0	0	0	0
LG-71261	4504	287	4791	8951	2920	1377	0	0	0	35	22	43	0	0	0	106	0	0	0	0	0
LG-71262	4640	295	4935	9220	3008	1419	0	0	0	36	23	45	0	0	0	109	0	0	0	0	0
LG-71263	6446	404	6850	15195	3703	2494	0	0	0	63	14	32	0	0	0	141	0	0	0	0	0
LG-71264	6219	376	6595	14153	3543	2440	0	0	0	45	12	22	0	0	0	156	0	0	0	0	0
LG-71265	7658	499	8157	18007	4314	2993	0	0	0	58	16	31	0	0	0	247	0	0	0	0	0
LG-71266	16190	1830	18020	36934	8028	7328	0	0	0	231	44	172	0	0	0	388	0	0	0	0	0
LG-71267	5981	433	6413	16226	3560	2167	0	0	0	124	17	66	0	0	0	46	0	0	0	0	0
LG-71268	14650	1362	16012	24389	8870	5223	0	0	0	135	50	151	0	0	0	221	0	0	0	0	0
LG-71269	11420	1075	12495	18319	6921	4067	0	0	0	97	39	117	0	0	0	177	0	0	0	0	0
LG-71270	6434	745	7179	13715	3130	3042	0	0	0	92	17	70	0	0	0	85	0	0	0	0	0
LG-71271	8196	949	9145	17470	3986	3875	0	0	0	117	21	89	0	0	0	108	0	0	0	0	0
LG-71272	7056	751	7807	15233	3527	3086	0	0	0	74	19	55	0	0	0	296	0	0	0	0	0
LG-71273	3994	369	4363	11732	2200	1461	0	0	0	67	12	40	0	0	0	213	0	0	0	0	0
LG-71274	3726	445	4170	12072	1829	1381	0	0	0	42	13	33	0	0	0	427	0	0	0	0	0
LG-71275	17075	1519	18593	27958	8902	7370	0	0	0	102	38	68	0	0	0	595	0	0	0	0	0
LG-71276	8323	720	9043	12630	4361	3630	0	0	0	47	18	30	0	0	0	238	0	0	0	0	0
LG-72277	6323	409	6732	11041	4039	2060	0	0	0	43	0	181	0	0	0	0	0	0	0	0	0
LG-72278	7907	757	8665	20171	4292	3016	0	0	0	310	0	289	0	0	0	0	0	0	0	0	0
LG-72279	11576	1109	12684	29529	6284	4415	0	0	0	455	0	422	0	0	0	0	0	0	0	0	0
LG-72280	7860	616	8477	31157	5547	2175	0	0	0	43	0	95	0	0	0	0	0	0	0	0	0
LG-72281	4370	343	4712	17320	3084	1209	0	0	0	24	0	53	0	0	0	0	0	0	0	0	0
LG-72282	6335	410	6745	11063	4047	2064	0	0	0	43	0	181	0	0	0	0	0	0	0	0	0
LG-72283	14945	966	15911	26097	9546	4870	0	0	0	102	0	428	0	0	0	0	0	0	0	0	0
LG-72284	9141	591	9732	15961	5838	2978	0	0	0	62	0	262	0	0	0	0	0	0	0	0	0
LG-81285	11605	765	12371	17438	6120	4027	0	0	0	959	96	403	0	0	0	0	0	0	0	0	0
LG-81286	8544	648	9192	13839	4660	3457	0	0	0	163	120	143	0	0	0	0	0	0	0	0	0
LG-81287	1989	152	2141	3025	1157	749	0	0	0	34	9	40	0	0	0	0	0	0	0	0	0
LG-81288	20722	1392	22114	27603	14964	5425	0	0	0	74	45	214	0	0	0	0	0	0	0	0	0
LG-81289	14115	949	15064	18803	10194	3695	0	0	0	50	30	146	0	0	0	0	0	0	0	0	0
LG-81290	7476	776	8252	10418	4344	2786	0	0	0	232	30	84	0	0	0	0	0	0	0	0	0
LG-81291	6532	678	7210	9102	3795	2434	0	0	0	203	26	74	0	0	0	0	0	0	0	0	0
LG-81292	7643	794	8437	10651	4441	2848	0	0	0	238	30	86	0	0	0	0	0	0	0	0	0
LG-81293	14316	1265	15581	18963	8394	5158	0	0	0	355	68	340	0	0	0	0	0	0	0	0	0
LG-81294	9204	814	10018	12193	5397	3317	0	0	0	228	44	219	0	0	0	0	0	0	0	0	0
LG-81295	9014	595	9608	13544	4754	3127	0	0	0	745	75	313	0	0	0	0	0	0	0	0	0
LG-81296	24712	2228	26940	34666	14240	8454	0	0	0	1122	223	673	0	0	0	0	0	0	0	0	0
LG-81297	26426	3429	29855	38268	15835	9739	0	0	0	171	337	344	0	0	0	0	0	0	0	0	0
LG-81298	27072	2377	29449	40532	14457	10317	0	0	0	373	132	1793	0	0	0	0	0	0	0	0	0
LG-81299	7308	554	7863	11837	3986	2957	0	0	0	140	103	122	0	0	0	0	0	0	0	0	0
LG-81300	9958	755	10713	16129	5431	4029	0	0	0	190	140	167	0	0	0	0	0	0	0	0	0
LG-81301	9614	740	10354	14606	5566	3623	0	0	0	160	45	218	0	0	0	0	0	0	0	0	0
LG-81302	8695	664	9359	13222	5058	3275	0	0	0	147	41	175	0	0	0	0	0	0	0	0	0
LG-82303	10465	1502	11967	16016	6141	3889	60	0	0	306	33	0	0	0	0	36	0	0	0	0	0
LG-82304	9311	1336	10647	14249	5464	3460	54	0	0	272	29	0	0	0	0	32	0	0	0	0	0
LG-82305	8106	1163	9270	12406	4757	3012	47	0	0	237	25	0	0	0	0	28	0	0	0	0	0
LG-82306	11775	1654	13428	19243	4943	6282	73	0	0	372	46	0	0	0	0	58	0	0	0	0	0
LG-82307	10790	1515	12305	17634	4530	5756	67	0	0	341	42	0	0	0	0	53	0	0	0	0	0
LG-82308	8738	1227	9965	14280	3668	4662	54	0	0	276	34	0	0	0	0	43	0	0	0	0	0
LG-82309	7406	1034	8440	17694	4284	2925	25	0	0	86	60	0	0	0	0	26	0	0	0	0	0
