entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP
LK-1103060	3772	66	3838	5651	2481	1101	191
LK-1103065	3961	70	4031	5933	2605	1156	200
LK-1103070	6249	110	6359	9361	4110	1823	316
LK-1103075	8180	144	8324	12254	5380	2387	414
LK-1103080	4141	73	4214	6204	2724	1208	209
LK-1103085	3173	56	3228	4752	2086	926	160
LK-1103090	5360	94	5454	8029	3525	1564	271
LK-1103095	6364	112	6476	9533	4185	1857	322
LK-1103100	4676	82	4758	7004	3075	1364	236
LK-1103105	3496	61	3558	5237	2299	1020	177
LK-1103110	3603	63	3666	5397	2369	1051	182
LK-1103115	895	16	911	1341	589	261	45
LK-1103120	685	12	697	1026	451	200	35
LK-1103125	1762	31	1793	2640	1159	514	89
LK-1103130	1765	31	1796	2644	1161	515	89
LK-1103135	3201	56	3258	4796	2105	934	162
LK-1103140	1821	32	1853	2728	1198	531	92
LK-1103145	3359	59	3418	5031	2209	980	170
LK-1103150	3938	69	4007	5899	2590	1149	199
LK-1103155	4171	73	4244	6248	2743	1217	211
LK-1103160	3966	70	4035	5940	2608	1157	201
LK-1103165	2135	38	2173	3199	1404	623	108
LK-1103170	1201	21	1223	1800	790	351	61
LK-1103175	3181	56	3237	4765	2092	928	161
LK-1106	51356	849	52205	75650	23895	25050	2411
LK-1106005	2038	34	2071	3002	948	994	96
LK-1106010	1858	31	1888	2737	864	906	87
LK-1106015	618	10	629	911	288	302	29
LK-1106020	1362	23	1384	2006	634	664	64
LK-1106025	568	9	577	836	264	277	27
LK-1106030	1581	26	1607	2328	735	771	74
LK-1106035	2259	37	2296	3328	1051	1102	106
LK-1106040	1251	21	1272	1843	582	610	59
LK-1106045	1543	26	1569	2274	718	753	72
LK-1106050	2039	34	2073	3004	949	995	96
LK-1106055	992	16	1008	1461	462	484	47
LK-1106060	1246	21	1266	1835	580	608	58
LK-1106065	1082	18	1100	1594	504	528	51
LK-1106070	741	12	754	1092	345	362	35
LK-1106075	1189	20	1209	1752	553	580	56
LK-1106080	880	15	894	1296	409	429	41
LK-1106085	947	16	963	1395	441	462	44
LK-1106090	897	15	912	1322	417	438	42
LK-1106095	1099	18	1117	1619	511	536	52
LK-1106100	601	10	611	886	280	293	28
LK-1106105	965	16	981	1422	449	471	45
LK-1106110	627	10	638	924	292	306	29
LK-1106115	1572	26	1598	2315	731	767	74
LK-1106120	1093	18	1111	1609	508	533	51
LK-1106125	2719	45	2764	4005	1265	1326	128
LK-1106130	863	14	877	1271	402	421	41
LK-1106135	1263	21	1284	1861	588	616	59
LK-1106140	789	13	802	1163	367	385	37
LK-1106145	1322	22	1344	1948	615	645	62
LK-1106150	1365	23	1388	2011	635	666	64
LK-1106155	708	12	720	1043	329	345	33
LK-1106160	558	9	567	822	260	272	26
LK-1106165	1726	29	1754	2542	803	842	81
LK-1106170	645	11	656	950	300	315	30
LK-1106175	1039	17	1056	1531	484	507	49
LK-1106180	896	15	911	1320	417	437	42
LK-1106185	1083	18	1101	1596	504	528	51
LK-1106190	521	9	529	767	242	254	24
LK-1106195	688	11	699	1013	320	335	32
LK-1106200	691	11	703	1018	322	337	32
LK-1106205	1397	23	1420	2057	650	681	66
LK-1106210	850	14	864	1252	396	415	40
LK-1106215	679	11	690	1000	316	331	32
LK-1106220	1008	17	1024	1484	469	491	47
LK-1106225	584	10	594	861	272	285	27
LK-1106230	912	15	927	1343	424	445	43
LK-1109	55580	806	56386	87693	22872	30600	2108
LK-1109005	1102	16	1118	1739	453	607	42
LK-1109010	889	13	902	1402	366	489	34
LK-1109015	918	13	932	1449	378	506	35
LK-1109020	957	14	971	1511	394	527	36
LK-1109025	931	14	945	1470	383	513	35
LK-1109030	940	14	953	1483	387	517	36
LK-1109035	852	12	864	1344	351	469	32
LK-1109040	1219	18	1237	1924	502	671	46
LK-1109045	1076	16	1091	1697	443	592	41
LK-1109050	463	7	470	730	190	255	18
LK-1109055	1343	19	1363	2119	553	740	51
LK-1109060	1212	18	1229	1912	499	667	46
LK-1109065	690	10	700	1089	284	380	26
LK-1109070	1694	25	1718	2672	697	932	64
LK-1109075	971	14	985	1533	400	535	37
LK-1109080	2024	29	2053	3193	833	1114	77
LK-1109085	633	9	642	999	261	349	24
LK-1109090	422	6	428	666	174	232	16
LK-1109095	1068	15	1083	1685	439	588	40
LK-1109100	464	7	471	732	191	256	18
LK-1109105	414	6	420	653	170	228	16
LK-1109110	578	8	587	913	238	318	22
LK-1109115	1526	22	1549	2408	628	840	58
LK-1109120	1132	16	1148	1786	466	623	43
LK-1109125	1314	19	1333	2073	541	723	50
LK-1109130	1134	16	1150	1789	467	624	43
LK-1109135	833	12	845	1314	343	459	32
LK-1109140	616	9	625	972	253	339	23
LK-1109145	1485	22	1507	2343	611	818	56
LK-1109150	2040	30	2069	3218	839	1123	77
LK-1109155	1878	27	1906	2964	773	1034	71
LK-1109160	945	14	959	1492	389	520	36
LK-1109165	681	10	691	1074	280	375	26
LK-1109170	566	8	575	893	233	312	21
LK-1109175	544	8	551	858	224	299	21
LK-1109180	441	6	448	696	182	243	17
LK-1109185	1672	24	1696	2638	688	921	63
LK-1109190	1637	24	1660	2582	674	901	62
LK-1109195	1376	20	1396	2170	566	757	52
LK-1109200	993	14	1007	1566	408	546	38
LK-1109205	1279	19	1297	2018	526	704	49
LK-1109210	668	10	677	1053	275	368	25
LK-1109215	694	10	704	1096	286	382	26
LK-1109220	1128	16	1144	1779	464	621	43
LK-1109225	1216	18	1233	1918	500	669	46
LK-1109230	575	8	583	907	237	317	22
LK-1109235	1119	16	1136	1766	461	616	42
LK-1109240	487	7	494	768	200	268	18
LK-1109245	519	8	527	819	214	286	20
LK-1109250	674	10	684	1064	277	371	26
LK-1109255	348	5	353	550	143	192	13
LK-1109260	444	6	451	701	183	245	17
LK-1109265	980	14	994	1546	403	539	37
LK-1109270	692	10	702	1091	285	381	26
LK-1109275	1042	15	1057	1644	429	574	40
LK-1109280	1223	18	1241	1930	503	674	46
LK-1109285	820	12	832	1294	337	451	31
LK-1112	47219	640	47859	81969	19610	25980	1630
LK-1112005	1447	20	1467	2512	601	796	50
LK-1112010	295	4	299	511	122	162	10
LK-1112015	298	4	302	517	124	164	10
LK-1112020	381	5	386	662	158	210	13
LK-1112025	352	5	356	610	146	193	12
LK-1112030	328	4	333	570	136	181	11
LK-1112035	596	8	605	1035	248	328	21
LK-1112040	600	8	608	1041	249	330	21
LK-1112045	540	7	548	938	224	297	19
LK-1112050	249	3	253	433	104	137	9
LK-1112055	624	8	632	1083	259	343	22
LK-1112060	478	6	484	829	198	263	16
LK-1112065	348	5	353	605	145	192	12
LK-1112070	1330	18	1348	2309	553	732	46
LK-1112075	607	8	616	1054	252	334	21
LK-1112080	938	13	951	1628	389	516	32
LK-1112085	827	11	838	1435	343	455	29
LK-1112090	418	6	423	725	174	230	14
LK-1112095	278	4	282	483	116	153	10
LK-1112100	609	8	618	1058	253	335	21
LK-1112105	278	4	282	482	115	153	10
LK-1112110	608	8	616	1056	253	335	21
LK-1112115	357	5	362	620	148	197	12
LK-1112120	643	9	652	1116	267	354	22
LK-1112125	621	8	629	1078	258	342	21
LK-1112130	700	9	709	1215	291	385	24
LK-1112135	570	8	578	990	237	314	20
LK-1112140	438	6	444	760	182	241	15
LK-1112145	608	8	616	1055	252	334	21
LK-1112150	626	8	634	1087	260	344	22
LK-1112155	768	10	778	1332	319	422	26
LK-1112160	404	5	409	701	168	222	14
LK-1112165	1282	17	1299	2225	532	705	44
LK-1112170	933	13	946	1620	387	513	32
LK-1112175	550	7	557	955	228	303	19
LK-1112180	661	9	670	1148	275	364	23
LK-1112185	491	7	497	852	204	270	17
LK-1112190	838	11	850	1455	348	461	29
LK-1112195	667	9	676	1158	277	367	23
LK-1112200	763	10	773	1325	317	420	26
LK-1112205	887	12	899	1539	368	488	31
LK-1112210	592	8	600	1028	246	326	20
LK-1112215	314	4	318	545	130	173	11
LK-1112220	482	7	489	837	200	265	17
LK-1112225	487	7	493	845	202	268	17
LK-1112230	979	13	992	1699	406	538	34
LK-1112235	376	5	381	653	156	207	13
LK-1112240	713	10	723	1238	296	392	25
LK-1112245	924	13	936	1604	384	508	32
LK-1112250	651	9	659	1129	270	358	22
LK-1112255	497	7	503	862	206	273	17
LK-1112260	802	11	813	1392	333	441	28
LK-1112265	634	9	642	1100	263	349	22
LK-1112270	532	7	539	923	221	293	18
LK-1112275	747	10	757	1296	310	411	26
LK-1112280	422	6	428	733	175	232	15
LK-1112285	573	8	581	995	238	315	20
LK-1112290	790	11	801	1372	328	435	27
LK-1112295	303	4	308	527	126	167	10
LK-1112300	385	5	391	669	160	212	13
LK-1112305	633	9	642	1099	263	348	22
LK-1112310	589	8	597	1023	245	324	20
LK-1112315	811	11	822	1408	337	446	28
LK-1112320	613	8	621	1064	254	337	21
LK-1112325	423	6	428	734	175	232	15
LK-1112330	366	5	371	635	152	201	13
LK-1112335	336	5	341	584	140	185	12
LK-1112340	640	9	649	1111	266	352	22
LK-1112345	566	8	573	982	235	311	20
LK-1112350	415	6	421	720	172	228	14
LK-1112355	496	7	502	860	206	273	17
LK-1112360	633	9	642	1099	263	348	22
LK-1112365	532	7	539	924	221	293	18
LK-1112370	423	6	429	734	176	233	15
LK-1112375	610	8	618	1059	253	336	21
LK-1112380	261	4	265	453	108	144	9
LK-1112385	392	5	398	681	163	216	14
LK-1112390	406	5	411	704	168	223	14
LK-1112395	189	3	192	329	79	104	7
LK-1112400	480	7	486	833	199	264	17
LK-1112405	968	13	981	1681	402	533	33
LK-1115	34045	394	34439	47659	16805	16410	829
LK-1115005	509	6	514	712	251	245	12
LK-1115010	538	6	544	753	266	259	13
LK-1115015	323	4	327	452	159	156	8
LK-1115020	179	2	181	250	88	86	4
LK-1115025	613	7	620	858	302	295	15
LK-1115030	1004	12	1016	1405	496	484	24
LK-1115035	505	6	511	707	249	244	12
LK-1115040	244	3	247	341	120	118	6
LK-1115045	693	8	701	970	342	334	17
LK-1115050	698	8	706	977	344	336	17
LK-1115055	792	9	802	1109	391	382	19
LK-1115060	599	7	606	838	295	289	15
LK-1115065	488	6	494	683	241	235	12
LK-1115070	797	9	806	1116	393	384	19
LK-1115075	414	5	419	580	205	200	10
LK-1115080	322	4	326	451	159	155	8
LK-1115085	357	4	362	500	176	172	9
LK-1115090	345	4	349	482	170	166	8
LK-1115095	428	5	433	599	211	206	10
LK-1115100	737	9	746	1032	364	355	18
LK-1115105	586	7	593	820	289	282	14
LK-1115110	547	6	554	766	270	264	13
LK-1115115	391	5	396	547	193	188	10
LK-1115120	627	7	634	877	309	302	15
LK-1115125	550	6	556	769	271	265	13
LK-1115130	640	7	647	895	316	308	16
LK-1115135	516	6	522	722	255	249	13
LK-1115140	561	7	568	786	277	271	14
LK-1115145	887	10	897	1241	438	427	22
LK-1115150	1148	13	1161	1607	567	553	28
LK-1115155	391	5	396	547	193	188	10
LK-1115160	389	5	394	545	192	188	9
LK-1115165	566	7	573	793	280	273	14
LK-1115170	628	7	635	879	310	303	15
LK-1115175	434	5	439	608	214	209	11
LK-1115180	608	7	615	851	300	293	15
LK-1115185	1065	12	1077	1490	526	513	26
LK-1115190	278	3	281	389	137	134	7
LK-1115195	401	5	405	561	198	193	10
LK-1115200	446	5	451	625	220	215	11
LK-1115205	894	10	904	1252	441	431	22
LK-1115210	452	5	457	632	223	218	11
LK-1115215	503	6	509	704	248	242	12
LK-1115220	351	4	355	491	173	169	9
LK-1115225	518	6	524	725	256	250	13
LK-1115230	395	5	400	554	195	191	10
LK-1115235	442	5	447	619	218	213	11
LK-1115240	642	7	649	899	317	309	16
LK-1115245	337	4	341	472	167	163	8
LK-1115250	452	5	458	633	223	218	11
LK-1115255	487	6	492	681	240	235	12
LK-1115260	199	2	202	279	98	96	5
LK-1115265	514	6	520	719	254	248	13
LK-1115270	311	4	315	436	154	150	8
LK-1115275	556	6	562	778	274	268	14
LK-1115280	514	6	520	719	254	248	13
LK-1115285	840	10	849	1175	414	405	20
LK-1115290	260	3	263	363	128	125	6
LK-1115295	369	4	373	516	182	178	9
LK-1115300	181	2	183	254	89	87	4
LK-1115305	159	2	161	223	79	77	4
LK-1115310	212	2	214	296	105	102	5
LK-1115315	229	3	232	321	113	111	6
LK-1115320	223	3	225	312	110	107	5
LK-1115325	386	4	390	540	190	186	9
LK-1115330	512	6	518	717	253	247	12
LK-1115335	591	7	598	827	292	285	14
LK-1115340	273	3	277	383	135	132	7
LK-1118	18058	215	18273	26251	8687	8901	469
LK-1118005	253	3	256	354	125	122	6
LK-1118010	454	5	459	636	224	219	11
LK-1118015	256	3	259	359	127	124	6
LK-1118020	535	6	541	749	264	258	13
LK-1118025	238	3	240	333	117	114	6
LK-1118030	290	3	294	406	143	140	7
LK-1118035	566	7	572	792	279	273	14
LK-1118040	321	4	325	450	159	155	8
LK-1118045	217	3	220	304	107	105	5
LK-1118050	401	5	405	561	198	193	10
LK-1118055	562	7	568	786	277	271	14
LK-1118060	211	2	214	296	104	102	5
LK-1118065	430	5	435	602	212	207	10
LK-1118070	398	5	403	558	197	192	10
LK-1118075	835	10	844	1168	412	402	20
LK-1118080	715	8	724	1001	353	345	17
LK-1118085	373	4	377	522	184	180	9
LK-1118090	879	10	889	1231	434	424	21
LK-1118095	455	5	460	637	224	219	11
LK-1118100	649	8	656	908	320	313	16
LK-1118105	346	4	350	485	171	167	8
LK-1118110	645	7	653	903	319	311	16
LK-1118115	543	6	549	760	268	262	13
LK-1118120	477	6	482	667	235	230	12
LK-1118125	700	8	708	980	346	337	17
LK-1118130	213	3	215	369	88	117	7
LK-1118135	398	5	402	557	196	192	10
LK-1118140	233	3	236	405	97	128	8
LK-1118145	292	4	296	506	121	160	10
LK-1118150	195	3	198	339	81	107	7
LK-1118155	270	4	274	469	112	149	9
LK-1118160	409	6	414	709	170	225	14
LK-1118165	297	4	301	516	123	164	10
LK-1118170	377	5	382	655	157	208	13
LK-1118175	255	3	258	442	106	140	9
LK-1118180	350	5	355	607	145	193	12
LK-1118185	225	3	228	315	111	109	5
LK-1118190	409	5	414	572	202	197	10
LK-1118195	525	6	531	735	259	253	13
LK-1118200	279	3	282	390	138	134	7
LK-1118205	229	3	231	320	113	110	6
LK-1118210	186	2	188	260	92	90	5
LK-1118215	422	5	427	591	208	204	10
LK-1118220	274	3	277	384	135	132	7
LK-1118225	229	3	231	320	113	110	6
LK-1118230	243	3	246	340	120	117	6
LK-1121	54426	779	55205	83598	20770	31396	2260
LK-1121005	1674	24	1698	2572	639	966	70
LK-1121010	1724	25	1749	2648	658	995	72
LK-1121015	1730	25	1755	2657	660	998	72
LK-1121020	1522	22	1544	2337	581	878	63
LK-1121025	1723	25	1747	2646	657	994	72
LK-1121030	1373	20	1393	2109	524	792	57
LK-1121035	1561	22	1583	2397	596	900	65
LK-1121040	1239	18	1257	1903	473	715	51
LK-1121045	349	5	354	536	133	201	14
LK-1121050	747	11	758	1148	285	431	31
LK-1121055	1203	17	1220	1848	459	694	50
LK-1121060	683	10	693	1050	261	394	28
LK-1121065	2119	30	2149	3255	809	1222	88
LK-1121070	973	14	987	1495	371	562	40
LK-1121075	1259	18	1277	1934	480	726	52
LK-1121080	1963	28	1992	3016	749	1133	82
LK-1121085	1618	23	1641	2485	617	933	67
LK-1121090	1748	25	1773	2685	667	1008	73
LK-1121095	1324	19	1343	2034	505	764	55
LK-1121100	1814	26	1840	2786	692	1046	75
LK-1121105	1024	15	1038	1573	391	591	43
LK-1121110	683	10	693	1049	261	394	28
LK-1121115	1450	21	1471	2227	553	836	60
LK-1121120	1125	16	1141	1728	429	649	47
LK-1121125	766	11	777	1177	292	442	32
LK-1121130	1984	28	2012	3047	757	1144	82
LK-1121135	746	11	757	1146	285	430	31
LK-1121140	1011	14	1025	1553	386	583	42
LK-1121145	958	14	972	1472	366	553	40
LK-1121150	442	6	449	679	169	255	18
LK-1121155	1523	22	1545	2339	581	878	63
LK-1121160	625	9	634	960	238	360	26
LK-1121165	1511	22	1533	2321	577	872	63
LK-1121170	1439	21	1460	2211	549	830	60
LK-1121175	2030	29	2060	3119	775	1171	84
LK-1121180	1134	16	1151	1742	433	654	47
LK-1121185	2143	31	2174	3292	818	1236	89
LK-1121190	1358	19	1377	2086	518	783	56
LK-1121195	1018	15	1033	1564	389	587	42
LK-1121200	2048	29	2077	3146	782	1181	85
LK-1121205	1061	15	1076	1629	405	612	44
LK-1124	43604	563	44167	67194	18834	22607	2163
LK-1124005	4835	62	4898	7451	2088	2507	240
LK-1124010	2831	37	2867	4362	1223	1468	140
LK-1124015	2728	35	2763	4204	1178	1414	135
LK-1124020	1451	19	1470	2237	627	752	72
LK-1124025	1937	25	1962	2985	837	1004	96
LK-1124030	1641	21	1662	2528	709	851	81
LK-1124035	2307	30	2336	3555	996	1196	114
LK-1124040	1362	18	1380	2100	589	706	68
LK-1124045	2396	31	2427	3693	1035	1242	119
LK-1124050	1610	21	1631	2481	696	835	80
LK-1124055	1469	19	1488	2263	634	762	73
LK-1124060	2143	28	2170	3302	925	1111	106
LK-1124065	2212	29	2241	3409	955	1147	110
LK-1124070	2274	29	2304	3505	982	1179	113
LK-1124075	2201	28	2230	3392	951	1141	109
LK-1124080	1360	18	1378	2096	587	705	67
LK-1124085	2402	31	2433	3702	1038	1246	119
LK-1124090	2163	28	2191	3333	934	1122	107
LK-1124095	2953	38	2991	4550	1275	1531	146
LK-1124100	1329	17	1346	2047	574	689	66
LK-1127	87015	1507	88522	136362	47602	34033	5380
LK-1127005	2886	42	2928	4567	1800	917	169
LK-1127010	3236	47	3283	5121	2018	1028	190
LK-1127015	3431	55	3486	5264	1807	1437	187
LK-1127020	2419	39	2457	3710	1274	1013	132
LK-1127025	3679	59	3738	5643	1938	1541	200
LK-1127030	6470	103	6574	9925	3408	2710	353
LK-1127035	6037	96	6133	9260	3179	2528	329
LK-1127040	7418	118	7536	11379	3907	3107	404
LK-1127045	1783	28	1812	2736	939	747	97
LK-1127050	2247	46	2294	3569	1148	939	160
LK-1127055	3862	80	3942	6133	1973	1614	275
LK-1127060	4383	91	4474	6961	2239	1831	312
LK-1127065	3161	46	3207	5002	1971	1004	185
LK-1127070	3183	46	3230	5037	1985	1011	187
LK-1127075	6999	145	7144	11116	3576	2924	499
LK-1127080	6172	127	6300	9802	3154	2579	440
LK-1127085	6399	93	6492	10126	3991	2033	375
LK-1127090	4657	68	4725	7369	2904	1480	273
LK-1127095	4306	89	4395	6839	2200	1799	307
LK-1127100	4285	88	4373	6805	2189	1790	305
LK-1130	36632	520	37152	52969	18326	16599	1707
LK-1130005	2622	37	2659	3791	1312	1188	122
LK-1130010	2608	37	2645	3771	1305	1182	122
LK-1130015	1979	28	2007	2862	990	897	92
LK-1130020	2254	32	2286	3260	1128	1022	105
LK-1130025	2272	32	2304	3285	1136	1029	106
LK-1130030	2565	36	2601	3708	1283	1162	120
LK-1130035	2335	33	2368	3377	1168	1058	109
LK-1130040	2135	30	2165	3087	1068	967	99
LK-1130045	2786	40	2826	4029	1394	1263	130
LK-1130050	2435	35	2470	3521	1218	1103	113
LK-1130055	3730	53	3783	5393	1866	1690	174
LK-1130060	1459	21	1480	2110	730	661	68
LK-1130065	1801	26	1827	2604	901	816	84
LK-1130070	2320	33	2352	3354	1160	1051	108
LK-1130075	3332	47	3379	4817	1667	1510	155
LK-1131	38500	584	39084	55248	18409	18308	1783
LK-1131005	3375	51	3426	4844	1614	1605	156
LK-1131010	2670	41	2711	3832	1277	1270	124
LK-1131015	2544	39	2583	3651	1216	1210	118
LK-1131020	1858	28	1886	2666	888	883	86
LK-1131025	4904	74	4979	7038	2345	2332	227
LK-1131030	3569	54	3623	5122	1707	1697	165
LK-1131035	3097	47	3144	4444	1481	1473	143
LK-1131040	2023	31	2054	2903	967	962	94
LK-1131045	3058	46	3104	4388	1462	1454	142
LK-1131050	2597	39	2637	3727	1242	1235	120
LK-1131055	2312	35	2347	3318	1106	1100	107
LK-1131060	2646	40	2686	3797	1265	1258	123
LK-1131065	3846	58	3904	5519	1839	1829	178
LK-1133	64688	977	65665	96841	31546	29654	3488
LK-1133005	1615	24	1639	2418	788	740	87
LK-1133010	1847	28	1875	2765	901	847	100
LK-1133015	1114	17	1131	1668	543	511	60
LK-1133020	1042	16	1058	1560	508	478	56
LK-1133025	1056	16	1072	1581	515	484	57
LK-1133030	2070	31	2101	3099	1009	949	112
LK-1133035	2275	34	2309	3406	1109	1043	123
LK-1133040	1505	23	1528	2254	734	690	81
LK-1133045	1723	26	1749	2579	840	790	93
LK-1133050	1172	18	1190	1755	572	537	63
LK-1133055	1281	19	1301	1918	625	587	69
LK-1133060	1716	26	1742	2569	837	787	93
LK-1133065	1454	22	1476	2177	709	667	78
LK-1133070	824	12	837	1234	402	378	44
LK-1133075	1550	23	1574	2321	756	711	84
LK-1133080	2068	31	2099	3096	1009	948	112
LK-1133085	1228	19	1246	1838	599	563	66
LK-1133090	4073	62	4135	6098	1986	1867	220
LK-1133095	2878	43	2922	4309	1404	1319	155
LK-1133100	1251	19	1270	1873	610	574	67
LK-1133105	1362	21	1383	2039	664	625	73
LK-1133110	1297	20	1317	1942	633	595	70
LK-1133115	1086	16	1103	1626	530	498	59
LK-1133120	836	13	848	1251	408	383	45
LK-1133125	1739	26	1765	2603	848	797	94
LK-1133130	1706	26	1731	2553	832	782	92
LK-1133135	1482	22	1504	2218	722	679	80
LK-1133140	1395	21	1416	2089	680	640	75
LK-1133145	1414	21	1435	2117	689	648	76
LK-1133150	1802	27	1830	2698	879	826	97
LK-1133155	1381	21	1402	2067	673	633	74
LK-1133160	860	13	873	1287	419	394	46
LK-1133165	920	14	934	1378	449	422	50
LK-1133170	2190	33	2223	3278	1068	1004	118
LK-1133175	843	13	855	1261	411	386	45
LK-1133180	1357	21	1378	2032	662	622	73
LK-1133185	1377	21	1398	2061	671	631	74
LK-1133190	1365	21	1386	2044	666	626	74
LK-1133195	1691	26	1717	2532	825	775	91
LK-1133200	1769	27	1796	2649	863	811	95
LK-1133205	1103	17	1120	1651	538	506	59
LK-1133210	1969	30	1999	2948	960	903	106
LK-1136	62961	879	63840	89277	25549	35184	2228
LK-1136005	1294	18	1312	1834	525	723	46
LK-1136010	453	6	459	643	184	253	16
LK-1136015	598	8	606	848	243	334	21
LK-1136020	675	9	685	958	274	377	24
LK-1136025	876	12	888	1243	356	490	31
LK-1136030	1147	16	1163	1626	465	641	41
LK-1136035	381	5	387	541	155	213	13
LK-1136040	1224	17	1241	1736	497	684	43
LK-1136045	850	12	862	1205	345	475	30
LK-1136050	1243	17	1260	1763	504	695	44
LK-1136055	725	10	735	1027	294	405	26
LK-1136060	508	7	515	720	206	284	18
LK-1136065	1336	19	1355	1895	542	747	47
LK-1136070	862	12	874	1222	350	482	31
LK-1136075	949	13	962	1346	385	530	34
LK-1136080	525	7	532	744	213	293	19
LK-1136085	1338	19	1357	1898	543	748	47
LK-1136090	382	5	388	542	155	214	14
