entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP
LG-61237	20129	117	20246	23152	10703	9008	338	15	53	13
LG-61238	48924	324	49248	57167	25597	21050	2003	31	198	45
LG-61239	47414	374	47788	54866	27580	18333	1194	32	221	54
LG-61240	26812	186	26997	31247	15325	10313	1007	27	105	35
LG-61241	23700	164	23865	27622	13547	9116	890	23	93	31
LG-61242	40134	637	40771	47812	22384	16625	911	36	124	54
LG-61243	49564	427	49991	61443	28754	18708	1732	53	216	101
LG-61244	22545	239	22783	26639	12697	8802	867	28	111	38
LG-61245	35291	337	35628	41493	17538	14470	3048	52	133	50
LG-62246	7067	80	7148	9476	4982	1747	146	122	60	10
LG-62247	7561	73	7634	9316	4594	2675	232	17	37	7
LG-62248	18246	208	18454	24465	12863	4511	377	316	155	25
LG-62249	11276	123	11399	14553	6485	4160	456	89	68	17
LG-62250	3491	38	3529	4537	2090	1210	129	34	23	5
LG-62251	6883	73	6956	8633	3311	3146	377	8	29	11
LG-62252	4253	45	4298	5334	2046	1944	233	5	18	7
LG-62253	22070	234	22304	27682	10616	10089	1210	25	93	37
LG-62254	17537	175	17712	21894	10646	6149	560	71	93	18
LG-62255	28622	276	28899	35263	17388	10126	880	63	140	26
LG-62256	40818	357	41175	49638	23324	16299	1016	23	119	37
LG-62257	47647	289	47936	56885	28801	17293	1318	31	171	33
LG-71258	16152	157	16309	19987	8027	7151	842	20	87	25
LG-71259	13871	140	14012	16601	6642	6037	1101	12	58	21
LG-71260	10324	99	10423	12406	5043	4486	724	10	46	15
LG-71261	6602	67	6669	7901	3161	2874	524	6	27	10
LG-71262	6801	69	6870	8140	3257	2960	540	6	28	10
LG-71263	11027	122	11150	13134	5370	4678	895	12	59	12
LG-71264	10477	116	10593	12296	5118	4370	912	11	56	10
LG-71265	13311	147	13458	15635	6470	5600	1141	14	74	13
LG-71266	25871	268	26140	31075	12603	11595	1459	22	120	72
LG-71267	10909	121	11030	13764	5244	4943	625	15	62	20
LG-71268	16849	124	16972	20134	8851	7155	725	16	82	20
LG-71269	12688	89	12777	15082	6719	5354	528	11	61	14
LG-71270	9569	99	9668	11471	4706	4282	505	7	38	31
LG-71271	12188	126	12315	14612	5995	5454	643	9	48	39
LG-71272	10820	103	10924	12782	5353	4805	578	9	54	22
LG-71273	8197	88	8285	10035	3878	3705	537	11	53	13
LG-71274	8796	90	8886	10423	4091	3966	651	12	65	11
LG-71275	19798	153	19951	22874	10483	8559	644	12	79	22
LG-71276	8899	65	8964	10242	4807	3820	228	4	30	10
LG-72277	6095	73	6168	7581	3548	2114	372	29	23	9
LG-72278	13795	128	13922	16368	7195	5202	1291	14	69	24
LG-72279	20194	187	20382	23961	10533	7616	1890	21	100	34
LG-72280	22510	201	22711	27791	13063	7569	1758	15	90	14
LG-72281	12513	111	12624	15449	7261	4208	978	9	50	8
LG-72282	6106	73	6180	7596	3555	2118	373	29	23	9
LG-72283	14405	173	14578	17919	8385	4997	879	68	54	22
LG-72284	8810	106	8916	10959	5129	3056	538	41	33	13
LG-81285	12384	128	12513	15433	6999	4776	404	43	142	21
LG-81286	9773	124	9897	11775	5203	4222	216	32	81	18
LG-81287	2206	24	2230	2794	1190	932	49	6	24	6
LG-81288	17338	171	17508	19935	12693	4209	264	16	136	20
LG-81289	11810	116	11927	13579	8647	2867	179	11	93	13
LG-81290	8185	100	8285	9480	4230	3742	84	21	82	26
LG-81291	7151	87	7238	8282	3696	3269	73	19	71	23
LG-81292	8368	102	8470	9692	4325	3825	85	22	84	26
LG-81293	14619	240	14859	17089	8765	5374	231	72	140	37
LG-81294	9399	155	9554	10988	5635	3456	148	46	90	24
LG-81295	9619	100	9718	11986	5436	3709	313	33	111	16
LG-81296	25778	351	26129	30598	14196	10249	1011	69	212	41
LG-81297	28993	335	29328	33670	17564	9251	1851	54	206	67
LG-81298	30194	429	30622	35427	18311	9883	1711	60	195	34
LG-81299	8359	106	8465	10072	4451	3612	185	27	69	16
LG-81300	11390	145	11534	13723	6064	4921	252	37	95	21
LG-81301	10663	120	10783	13450	5793	4448	255	26	115	26
LG-81302	9641	106	9748	12212	5202	4073	212	24	106	24
LG-82303	11358	172	11530	13473	6314	4436	443	21	117	27
LG-82304	10105	153	10258	11987	5617	3947	394	18	105	24
LG-82305	8797	133	8931	10436	4890	3436	343	16	91	21
LG-82306	13213	198	13411	15676	6333	6041	647	27	129	35
LG-82307	12108	181	12289	14365	5803	5536	593	25	118	32
LG-82308	9805	147	9952	11633	4700	4483	480	20	96	26
LG-82309	9876	149	10026	13006	4480	4194	1122	9	57	15
LG-82310	3390	51	3441	4464	1538	1439	385	3	20	5
LG-82311	11174	169	11343	14715	5069	4745	1269	11	64	17
LG-82312	12760	193	12953	16803	5788	5418	1449	12	73	19
LG-91313	17471	170	17640	21005	8429	8593	304	17	93	35
LG-91314	10916	81	10997	12473	5516	4976	347	18	47	13
LG-91315	9637	103	9740	12258	4970	3716	846	12	77	17
LG-91316	24962	448	25410	29661	12433	10347	446	28	143	1566
LG-91317	21303	209	21512	25213	10471	10166	483	21	121	41
LG-91318	43648	610	44259	52210	21388	19754	756	46	241	1463
LG-91319	27189	269	27458	31114	13850	12212	881	28	170	49
LG-91320	16354	121	16475	18686	8263	7454	519	27	70	19
LG-91321	18096	134	18230	20677	9144	8249	574	30	78	21
LG-91322	25485	165	25650	29315	14254	10232	764	35	166	33
LG-91323	13455	101	13556	15192	6751	6360	244	16	64	19
LG-91324	19186	124	19310	22070	10732	7704	575	27	125	24
LG-91325	30454	232	30686	34478	15243	14421	563	37	145	45
LG-91326	9624	81	9705	11193	4696	4641	214	11	44	18
LG-91327	15983	134	16117	18588	7799	7708	355	19	73	29
LG-91328	25726	274	26000	32723	13268	9920	2257	32	205	45
LG-91329	12063	128	12192	15344	6221	4651	1058	15	96	21
LG-92330	6601	80	6681	8113	3627	2618	271	6	69	11
LG-92331	48448	538	48986	57629	26926	18803	2201	45	432	41
LG-92332	32794	430	33224	39546	17182	13888	1295	28	353	47
LG-92333	31350	373	31723	38479	17277	12387	1286	27	321	53
LG-92334	34355	328	34683	41612	19130	13220	1799	17	168	21
LG-92335	37702	258	37960	45875	22629	12967	1826	27	206	48
LG-92336	30270	227	30496	36056	17942	10843	1266	27	161	31
LG-92337	23918	482	24400	28644	14312	7826	539	49	1149	43
LG-92338	18948	349	19297	22730	10994	6644	505	33	738	33
LG-92339	25403	552	25955	30518	14601	8865	772	34	1085	46
LG-92340	16746	285	17031	20214	9600	5983	684	33	394	52
LG-92341	30826	591	31417	37131	17693	10898	1113	52	993	78
LK	6520156	80470	6600626	8263358	3450815	2546348	273428	173934	58531	16995
LK-1	1872770	19272	1892042	2349834	1013729	762158	66780	3999	22103	4001
LK-11	735270	7748	743018	972191	425182	268001	28050	2873	9244	1920
LK-1103	136427	1315	137742	184986	97726	32702	3766	1287	776	170
LK-1103005	2544	34	2578	3438	1756	636	98	29	22	4
LK-1103010	9098	123	9221	12298	6280	2274	352	102	77	13
LK-1103015	5769	78	5847	7798	3982	1442	223	65	49	8
LK-1103020	4214	57	4271	5696	2909	1053	163	47	36	6
LK-1103025	2862	39	2901	3868	1975	715	111	32	24	4
LK-1103030	4427	60	4486	5983	3055	1107	171	50	38	6
LK-1103035	4036	55	4091	5456	2786	1009	156	45	34	6
LK-1103040	4484	61	4545	6061	3095	1121	173	50	38	6
LK-1103045	2074	28	2102	2804	1432	519	80	23	18	3
LK-1103050	3057	41	3098	4132	2110	764	118	34	26	4
LK-1103055	4561	36	4596	6193	3321	1072	103	39	20	5
LK-1103060	3960	31	3992	5378	2884	931	89	34	18	5
LK-1103065	4159	33	4191	5647	3028	977	94	36	18	5
LK-1103070	6561	52	6613	8909	4778	1542	148	57	29	8
LK-1103075	8589	68	8657	11662	6254	2019	194	74	38	10
LK-1103080	4348	34	4382	5904	3166	1022	98	38	19	5
LK-1103085	3331	26	3357	4523	2425	783	75	29	15	4
LK-1103090	5628	44	5672	7641	4098	1323	127	49	25	7
LK-1103095	6682	53	6735	9073	4865	1570	151	58	30	8
LK-1103100	4909	39	4948	6666	3575	1154	111	42	22	6
LK-1103105	3671	29	3700	4984	2673	863	83	32	16	4
LK-1103110	3783	30	3812	5136	2754	889	85	33	17	4
LK-1103115	940	7	947	1276	684	221	21	8	4	1
LK-1103120	719	6	725	977	524	169	16	6	3	1
LK-1103125	1850	15	1865	2512	1347	435	42	16	8	2
LK-1103130	1853	15	1868	2516	1349	436	42	16	8	2
LK-1103135	3361	26	3388	4564	2447	790	76	29	15	4
LK-1103140	1912	15	1927	2596	1392	449	43	16	8	2
LK-1103145	3526	28	3554	4788	2568	829	80	30	16	4
LK-1103150	4135	33	4167	5614	3011	972	93	36	18	5
LK-1103155	4379	35	4414	5947	3189	1029	99	38	19	5
LK-1103160	4164	33	4196	5653	3032	979	94	36	18	5
LK-1103165	2242	18	2260	3044	1632	527	51	19	10	3
LK-1103170	1261	10	1271	1713	918	296	29	11	6	1
LK-1103175	3340	26	3366	4535	2432	785	75	29	15	4
LK-1106	49118	545	49663	62523	25221	21153	2125	29	504	86
LK-1106005	1949	22	1971	2481	1001	839	84	1	20	3
LK-1106010	1777	20	1796	2262	912	765	77	1	18	3
LK-1106015	591	7	598	753	304	255	26	0	6	1
LK-1106020	1302	14	1317	1658	669	561	56	1	13	2
LK-1106025	543	6	549	691	279	234	23	0	6	1
LK-1106030	1512	17	1529	1924	776	651	65	1	16	3
LK-1106035	2161	24	2185	2750	1109	930	93	1	22	4
LK-1106040	1197	13	1210	1524	615	515	52	1	12	2
LK-1106045	1476	16	1493	1879	758	636	64	1	15	3
LK-1106050	1950	22	1972	2482	1001	840	84	1	20	3
LK-1106055	949	11	959	1208	487	409	41	1	10	2
LK-1106060	1191	13	1204	1516	612	513	52	1	12	2
LK-1106065	1035	11	1047	1318	532	446	45	1	11	2
LK-1106070	709	8	717	903	364	305	31	0	7	1
LK-1106075	1137	13	1150	1448	584	490	49	1	12	2
LK-1106080	841	9	851	1071	432	362	36	0	9	1
LK-1106085	906	10	916	1153	465	390	39	1	9	2
LK-1106090	858	10	868	1092	441	370	37	1	9	2
LK-1106095	1051	12	1063	1338	540	453	45	1	11	2
LK-1106100	575	6	581	732	295	248	25	0	6	1
LK-1106105	923	10	933	1175	474	398	40	1	9	2
LK-1106110	600	7	607	764	308	258	26	0	6	1
LK-1106115	1503	17	1520	1914	772	647	65	1	15	3
LK-1106120	1045	12	1057	1330	537	450	45	1	11	2
LK-1106125	2601	29	2629	3310	1335	1120	113	2	27	5
LK-1106130	825	9	835	1051	424	355	36	0	8	1
LK-1106135	1208	13	1222	1538	620	520	52	1	12	2
LK-1106140	755	8	763	961	388	325	33	0	8	1
LK-1106145	1265	14	1279	1610	649	545	55	1	13	2
LK-1106150	1306	14	1320	1662	671	562	56	1	13	2
LK-1106155	677	8	685	862	348	292	29	0	7	1
LK-1106160	534	6	540	679	274	230	23	0	5	1
LK-1106165	1651	18	1669	2101	848	711	71	1	17	3
LK-1106170	617	7	624	785	317	266	27	0	6	1
LK-1106175	994	11	1005	1265	510	428	43	1	10	2
LK-1106180	857	10	866	1091	440	369	37	1	9	2
LK-1106185	1036	11	1048	1319	532	446	45	1	11	2
LK-1106190	498	6	504	634	256	215	22	0	5	1
LK-1106195	658	7	665	837	338	283	28	0	7	1
LK-1106200	661	7	668	842	339	285	29	0	7	1
LK-1106205	1336	15	1351	1700	686	575	58	1	14	2
LK-1106210	813	9	822	1035	417	350	35	0	8	1
LK-1106215	649	7	656	826	333	280	28	0	7	1
LK-1106220	964	11	974	1227	495	415	42	1	10	2
LK-1106225	559	6	565	711	287	241	24	0	6	1
LK-1106230	872	10	882	1110	448	376	38	1	9	2
LK-1109	57297	719	58016	73006	27963	25275	3338	33	569	119
LK-1109005	1136	14	1150	1447	554	501	66	1	11	2
LK-1109010	916	11	928	1167	447	404	53	1	9	2
LK-1109015	947	12	959	1206	462	418	55	1	9	2
LK-1109020	987	12	999	1258	482	435	58	1	10	2
LK-1109025	960	12	972	1224	469	424	56	1	10	2
LK-1109030	969	12	981	1234	473	427	56	1	10	2
LK-1109035	878	11	889	1119	429	387	51	1	9	2
LK-1109040	1257	16	1273	1602	614	555	73	1	12	3
LK-1109045	1109	14	1123	1413	541	489	65	1	11	2
LK-1109050	477	6	483	608	233	210	28	0	5	1
LK-1109055	1385	17	1402	1764	676	611	81	1	14	3
LK-1109060	1249	16	1265	1592	610	551	73	1	12	3
LK-1109065	712	9	721	907	347	314	41	0	7	1
LK-1109070	1746	22	1768	2225	852	770	102	1	17	4
LK-1109075	1001	13	1014	1276	489	442	58	1	10	2
LK-1109080	2086	26	2113	2658	1018	920	122	1	21	4
LK-1109085	653	8	661	832	319	288	38	0	6	1
LK-1109090	435	5	440	554	212	192	25	0	4	1
LK-1109095	1101	14	1115	1403	537	486	64	1	11	2
LK-1109100	479	6	485	610	234	211	28	0	5	1
LK-1109105	426	5	432	543	208	188	25	0	4	1
LK-1109110	596	7	604	760	291	263	35	0	6	1
LK-1109115	1574	20	1593	2005	768	694	92	1	16	3
LK-1109120	1167	15	1182	1487	569	515	68	1	12	2
LK-1109125	1354	17	1371	1726	661	597	79	1	13	3
LK-1109130	1169	15	1183	1489	570	516	68	1	12	2
LK-1109135	859	11	869	1094	419	379	50	0	9	2
LK-1109140	635	8	643	809	310	280	37	0	6	1
LK-1109145	1531	19	1550	1951	747	675	89	1	15	3
LK-1109150	2103	26	2129	2679	1026	928	123	1	21	4
LK-1109155	1936	24	1961	2467	945	854	113	1	19	4
LK-1109160	975	12	987	1242	476	430	57	1	10	2
LK-1109165	702	9	711	894	342	310	41	0	7	1
LK-1109170	584	7	591	744	285	258	34	0	6	1
LK-1109175	560	7	567	714	273	247	33	0	6	1
LK-1109180	455	6	461	580	222	201	27	0	5	1
LK-1109185	1724	22	1745	2196	841	760	100	1	17	4
LK-1109190	1687	21	1708	2150	823	744	98	1	17	4
LK-1109195	1418	18	1436	1807	692	626	83	1	14	3
LK-1109200	1023	13	1036	1304	499	451	60	1	10	2
LK-1109205	1318	17	1335	1680	643	582	77	1	13	3
LK-1109210	688	9	697	877	336	304	40	0	7	1
LK-1109215	716	9	725	912	349	316	42	0	7	1
LK-1109220	1162	15	1177	1481	567	513	68	1	12	2
LK-1109225	1253	16	1269	1597	612	553	73	1	12	3
LK-1109230	593	7	600	755	289	261	35	0	6	1
LK-1109235	1154	14	1168	1470	563	509	67	1	11	2
LK-1109240	502	6	508	640	245	221	29	0	5	1
LK-1109245	535	7	542	682	261	236	31	0	5	1
LK-1109250	695	9	704	885	339	307	40	0	7	1
LK-1109255	359	5	364	458	175	158	21	0	4	1
LK-1109260	458	6	464	583	223	202	27	0	5	1
LK-1109265	1010	13	1022	1287	493	445	59	1	10	2
LK-1109270	713	9	722	908	348	314	42	0	7	1
LK-1109275	1074	13	1088	1369	524	474	63	1	11	2
LK-1109280	1261	16	1277	1607	616	556	73	1	13	3
LK-1109285	845	11	856	1077	412	373	49	0	8	2
LK-1112	50981	516	51497	64977	26367	21800	2017	47	557	193
LK-1112005	1563	16	1578	1992	808	668	62	1	17	6
LK-1112010	318	3	321	405	164	136	13	0	3	1
LK-1112015	322	3	325	410	166	138	13	0	4	1
LK-1112020	412	4	416	525	213	176	16	0	4	2
LK-1112025	380	4	383	484	196	162	15	0	4	1
LK-1112030	354	4	358	452	183	152	14	0	4	1
LK-1112035	644	7	650	821	333	275	25	1	7	2
LK-1112040	648	7	654	825	335	277	26	1	7	2
LK-1112045	584	6	589	744	302	250	23	1	6	2
LK-1112050	269	3	272	343	139	115	11	0	3	1
LK-1112055	673	7	680	858	348	288	27	1	7	3
LK-1112060	516	5	521	657	267	220	20	0	6	2
LK-1112065	376	4	380	479	195	161	15	0	4	1
LK-1112070	1436	15	1451	1831	743	614	57	1	16	5
LK-1112075	656	7	662	836	339	280	26	1	7	2
LK-1112080	1013	10	1023	1291	524	433	40	1	11	4
LK-1112085	893	9	902	1138	462	382	35	1	10	3
LK-1112090	451	5	456	575	233	193	18	0	5	2
LK-1112095	301	3	304	383	155	129	12	0	3	1
LK-1112100	658	7	665	838	340	281	26	1	7	2
LK-1112105	300	3	303	382	155	128	12	0	3	1
LK-1112110	657	7	663	837	340	281	26	1	7	2
LK-1112115	386	4	390	492	199	165	15	0	4	1
LK-1112120	694	7	701	885	359	297	27	1	8	3
LK-1112125	670	7	677	854	347	287	27	1	7	3
LK-1112130	755	8	763	963	391	323	30	1	8	3
LK-1112135	616	6	622	785	318	263	24	1	7	2
LK-1112140	473	5	478	603	245	202	19	0	5	2
LK-1112145	656	7	663	836	339	281	26	1	7	2
LK-1112150	676	7	683	861	350	289	27	1	7	3
LK-1112155	829	8	837	1056	429	354	33	1	9	3
LK-1112160	436	4	441	556	226	186	17	0	5	2
LK-1112165	1384	14	1398	1764	716	592	55	1	15	5
LK-1112170	1007	10	1018	1284	521	431	40	1	11	4
LK-1112175	594	6	600	757	307	254	23	1	6	2
LK-1112180	714	7	721	910	369	305	28	1	8	3
LK-1112185	530	5	535	675	274	227	21	0	6	2
LK-1112190	905	9	914	1153	468	387	36	1	10	3
LK-1112195	720	7	727	918	372	308	28	1	8	3
LK-1112200	824	8	832	1050	426	352	33	1	9	3
LK-1112205	957	10	967	1220	495	409	38	1	10	4
LK-1112210	639	6	646	815	331	273	25	1	7	2
LK-1112215	339	3	342	432	175	145	13	0	4	1
LK-1112220	521	5	526	663	269	223	21	0	6	2
LK-1112225	525	5	531	670	272	225	21	0	6	2
LK-1112230	1057	11	1067	1347	547	452	42	1	12	4
LK-1112235	406	4	410	517	210	174	16	0	4	2
LK-1112240	770	8	778	982	398	329	30	1	8	3
LK-1112245	998	10	1008	1271	516	427	39	1	11	4
LK-1112250	702	7	710	895	363	300	28	1	8	3
LK-1112255	536	5	542	683	277	229	21	0	6	2
LK-1112260	866	9	874	1103	448	370	34	1	9	3
LK-1112265	684	7	691	872	354	292	27	1	7	3
LK-1112270	574	6	580	732	297	245	23	1	6	2
LK-1112275	806	8	814	1027	417	345	32	1	9	3
LK-1112280	456	5	460	581	236	195	18	0	5	2
LK-1112285	619	6	625	789	320	265	24	1	7	2
LK-1112290	853	9	862	1087	441	365	34	1	9	3
LK-1112295	328	3	331	418	169	140	13	0	4	1
LK-1112300	416	4	420	530	215	178	16	0	5	2
LK-1112305	683	7	690	871	353	292	27	1	7	3
LK-1112310	636	6	642	811	329	272	25	1	7	2
LK-1112315	876	9	885	1116	453	375	35	1	10	3
LK-1112320	662	7	668	843	342	283	26	1	7	3
LK-1112325	456	5	461	581	236	195	18	0	5	2
LK-1112330	395	4	399	503	204	169	16	0	4	1
LK-1112335	363	4	367	463	188	155	14	0	4	1
LK-1112340	691	7	698	881	357	296	27	1	8	3
LK-1112345	611	6	617	778	316	261	24	1	7	2
LK-1112350	448	5	453	571	232	192	18	0	5	2
LK-1112355	535	5	541	682	277	229	21	0	6	2
LK-1112360	683	7	690	871	353	292	27	1	7	3
LK-1112365	575	6	580	732	297	246	23	1	6	2
LK-1112370	457	5	461	582	236	195	18	0	5	2
LK-1112375	659	7	665	839	341	282	26	1	7	2
LK-1112380	282	3	285	359	146	121	11	0	3	1
LK-1112385	424	4	428	540	219	181	17	0	5	2
LK-1112390	438	4	442	558	227	187	17	0	5	2
LK-1112395	204	2	207	261	106	87	8	0	2	1
LK-1112400	518	5	523	660	268	222	20	0	6	2
LK-1112405	1045	11	1056	1332	541	447	41	1	11	4
LK-1115	36201	381	36582	43326	18435	16244	1167	48	165	142
LK-1115005	541	6	546	647	275	243	17	1	2	2
LK-1115010	572	6	578	685	291	257	18	1	3	2
LK-1115015	344	4	347	411	175	154	11	0	2	1
LK-1115020	190	2	192	228	97	85	6	0	1	1
LK-1115025	651	7	658	780	332	292	21	1	3	3
LK-1115030	1068	11	1079	1278	544	479	34	1	5	4
LK-1115035	537	6	543	643	274	241	17	1	2	2
LK-1115040	259	3	262	310	132	116	8	0	1	1
LK-1115045	737	8	744	882	375	331	24	1	3	3
LK-1115050	742	8	750	888	378	333	24	1	3	3
LK-1115055	843	9	851	1008	429	378	27	1	4	3
LK-1115060	636	7	643	762	324	286	21	1	3	2
LK-1115065	519	5	524	621	264	233	17	1	2	2
LK-1115070	847	9	856	1014	432	380	27	1	4	3
LK-1115075	441	5	445	527	224	198	14	1	2	2
LK-1115080	342	4	346	410	174	154	11	0	2	1
LK-1115085	380	4	384	455	194	171	12	1	2	1
LK-1115090	366	4	370	439	187	164	12	0	2	1
LK-1115095	455	5	460	545	232	204	15	1	2	2
LK-1115100	784	8	792	938	399	352	25	1	4	3
LK-1115105	623	7	630	746	317	280	20	1	3	2
LK-1115110	582	6	588	697	296	261	19	1	3	2
LK-1115115	416	4	420	498	212	187	13	1	2	2
LK-1115120	666	7	673	798	339	299	21	1	3	3
LK-1115125	584	6	590	699	298	262	19	1	3	2
LK-1115130	680	7	687	814	346	305	22	1	3	3
LK-1115135	549	6	554	657	279	246	18	1	2	2
LK-1115140	597	6	603	715	304	268	19	1	3	2
LK-1115145	943	10	953	1128	480	423	30	1	4	4
LK-1115150	1221	13	1233	1461	622	548	39	2	6	5
LK-1115155	416	4	420	498	212	187	13	1	2	2
LK-1115160	414	4	418	495	211	186	13	1	2	2
LK-1115165	602	6	608	721	307	270	19	1	3	2
LK-1115170	668	7	675	799	340	300	22	1	3	3
LK-1115175	462	5	466	552	235	207	15	1	2	2
LK-1115180	647	7	653	774	329	290	21	1	3	3
LK-1115185	1132	12	1144	1355	577	508	36	2	5	4
LK-1115190	295	3	298	353	150	132	10	0	1	1
LK-1115195	426	4	430	510	217	191	14	1	2	2
LK-1115200	475	5	480	568	242	213	15	1	2	2
LK-1115205	951	10	961	1138	484	427	31	1	4	4
LK-1115210	480	5	485	575	245	216	15	1	2	2
LK-1115215	535	6	540	640	272	240	17	1	2	2
LK-1115220	373	4	377	447	190	167	12	0	2	1
LK-1115225	551	6	557	659	281	247	18	1	3	2
LK-1115230	421	4	425	503	214	189	14	1	2	2
LK-1115235	470	5	475	563	239	211	15	1	2	2
LK-1115240	683	7	690	817	348	306	22	1	3	3
LK-1115245	359	4	363	429	183	161	12	0	2	1
LK-1115250	481	5	486	576	245	216	16	1	2	2
LK-1115255	518	5	523	619	264	232	17	1	2	2
LK-1115260	212	2	214	254	108	95	7	0	1	1
LK-1115265	546	6	552	654	278	245	18	1	2	2
LK-1115270	331	3	335	396	169	149	11	0	2	1
LK-1115275	591	6	597	707	301	265	19	1	3	2
LK-1115280	546	6	552	654	278	245	18	1	2	2
LK-1115285	893	9	902	1069	455	401	29	1	4	3
LK-1115290	276	3	279	330	141	124	9	0	1	1
LK-1115295	392	4	396	469	200	176	13	1	2	2
LK-1115300	193	2	195	231	98	86	6	0	1	1
LK-1115305	170	2	171	203	86	76	5	0	1	1
LK-1115310	225	2	228	270	115	101	7	0	1	1
LK-1115315	244	3	247	292	124	109	8	0	1	1
LK-1115320	237	2	239	283	121	106	8	0	1	1
LK-1115325	410	4	414	491	209	184	13	1	2	2
LK-1115330	545	6	551	652	277	245	18	1	2	2
LK-1115335	629	7	635	752	320	282	20	1	3	2
LK-1115340	291	3	294	348	148	130	9	0	1	1
LK-1118	19249	201	19450	23280	9827	8572	643	24	107	75
LK-1118005	269	3	272	322	137	121	9	0	1	1
LK-1118010	483	5	488	578	246	217	16	1	2	2
LK-1118015	273	3	275	326	139	122	9	0	1	1
LK-1118020	569	6	575	681	290	255	18	1	3	2
LK-1118025	253	3	255	302	129	113	8	0	1	1
LK-1118030	309	3	312	369	157	138	10	0	1	1
LK-1118035	602	6	608	720	306	270	19	1	3	2
LK-1118040	342	4	345	409	174	153	11	0	2	1
LK-1118045	231	2	234	277	118	104	7	0	1	1
LK-1118050	426	4	430	510	217	191	14	1	2	2
LK-1118055	597	6	604	715	304	268	19	1	3	2
LK-1118060	225	2	227	269	115	101	7	0	1	1
LK-1118065	457	5	462	547	233	205	15	1	2	2
LK-1118070	424	4	428	507	216	190	14	1	2	2
LK-1118075	887	9	897	1062	452	398	29	1	4	3
LK-1118080	761	8	769	910	387	341	25	1	3	3
LK-1118085	397	4	401	475	202	178	13	1	2	2
LK-1118090	935	10	945	1119	476	419	30	1	4	4
LK-1118095	483	5	489	579	246	217	16	1	2	2
LK-1118100	690	7	697	825	351	309	22	1	3	3
LK-1118105	368	4	372	440	187	165	12	0	2	1
LK-1118110	686	7	693	821	349	308	22	1	3	3
