entity_id	valid	rejected	polled	electors	PA	UNP	SLMC	TULF	SLPF	MEP	IND1	TELO	IND2	DPLF	EPRLF	IND4	NSSP	TKLO	PFF	DWC	IND3	IND 1	SMBP	IND5
LG-12026	70747	2638	73385	91907	45629	24269	0	0	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-12027	52235	1681	53917	68749	32741	18577	0	0	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-12028	62243	2169	64412	82225	34509	26915	0	0	820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-12029	73735	2685	76420	98091	43413	29173	0	0	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-12030	62990	2331	65321	80415	35849	26552	0	0	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-12031	61304	2373	63677	80600	34719	25537	0	0	1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-12032	46110	1812	47923	62400	26304	18757	0	0	1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-13033	12655	498	13152	16870	7405	4840	0	0	183	219	0	0	0	0	0	0	0	0	8	0	0	0	0	0
LG-13034	3630	157	3787	4614	1918	1633	0	0	31	46	0	0	0	0	0	0	0	0	3	0	0	0	0	0
LG-13035	12929	615	13544	17546	6973	5579	0	0	225	148	0	0	0	0	0	0	0	0	5	0	0	0	0	0
LG-13036	14748	643	15391	19209	7717	6658	0	0	185	178	0	0	0	0	0	0	0	0	10	0	0	0	0	0
LG-13037	62670	2514	65184	83162	36422	24301	0	0	881	1029	0	0	0	0	0	0	0	0	37	0	0	0	0	0
LG-13038	40109	1820	41929	51567	22235	16974	0	0	460	421	0	0	0	0	0	0	0	0	18	0	0	0	0	0
LG-13039	57642	2499	60141	73263	30456	25929	0	0	484	725	0	0	0	0	0	0	0	0	47	0	0	0	0	0
LG-13040	15253	978	16231	19779	7633	7442	0	0	71	96	0	0	0	0	0	0	0	0	11	0	0	0	0	0
LG-13041	28659	1837	30497	37163	14342	13984	0	0	133	180	0	0	0	0	0	0	0	0	21	0	0	0	0	0
LG-13042	32866	2258	35124	44847	17077	14842	0	0	542	375	0	0	0	0	0	0	0	0	30	0	0	0	0	0
LG-13043	25861	1776	27637	35288	13437	11678	0	0	427	295	0	0	0	0	0	0	0	0	24	0	0	0	0	0
LG-13044	50763	2414	53177	68891	27376	21903	0	0	882	579	0	0	0	0	0	0	0	0	22	0	0	0	0	0
LG-13045	49628	2162	51790	64640	25969	22405	0	0	624	598	0	0	0	0	0	0	0	0	32	0	0	0	0	0
LG-13046	22884	1477	24361	30378	11994	10446	0	0	268	155	0	0	0	0	0	0	0	0	21	0	0	0	0	0
LG-13047	16445	1059	17504	21683	8506	7657	0	0	159	109	0	0	0	0	0	0	0	0	14	0	0	0	0	0
LG-13048	19158	869	20027	24631	10621	8108	0	0	220	201	0	0	0	0	0	0	0	0	9	0	0	0	0	0
LG-13049	24608	1588	26196	32667	12898	11233	0	0	288	167	0	0	0	0	0	0	0	0	22	0	0	0	0	0
LG-21050	45990	1696	47687	60846	21016	24071	0	0	286	586	0	0	16	0	0	0	0	0	0	0	0	15	0	0
LG-21051	6098	381	6479	8011	2483	3550	0	0	26	33	0	0	3	0	0	0	0	0	0	0	0	3	0	0
LG-21052	8383	392	8775	10802	4268	3992	0	0	65	53	0	0	3	0	0	0	0	0	0	0	0	3	0	0
LG-21053	14681	892	15573	19127	6574	7999	0	0	50	45	0	0	5	0	0	0	0	0	0	0	0	9	0	0
LG-21054	8178	530	8708	10598	3601	4515	0	0	35	22	0	0	2	0	0	0	0	0	0	0	0	4	0	0
LG-21055	33375	1648	35023	43462	14762	18240	0	0	144	205	0	0	10	0	0	0	0	0	0	0	0	14	0	0
LG-21056	35135	1811	36946	45455	17074	17623	0	0	227	177	0	0	15	0	0	0	0	0	0	0	0	19	0	0
LG-21057	25768	1328	27096	33337	12522	12925	0	0	167	130	0	0	11	0	0	0	0	0	0	0	0	14	0	0
LG-21058	23540	1213	24753	30454	11439	11807	0	0	152	118	0	0	10	0	0	0	0	0	0	0	0	13	0	0
LG-21059	26573	1659	28232	34911	10820	15469	0	0	113	146	0	0	13	0	0	0	0	0	0	0	0	12	0	0
LG-21060	10169	635	10804	13359	4141	5920	0	0	43	56	0	0	5	0	0	0	0	0	0	0	0	5	0	0
LG-21061	10563	650	11213	12918	5019	5481	0	0	28	23	0	0	5	0	0	0	0	0	0	0	0	8	0	0
LG-21062	24353	1499	25852	29782	11571	12635	0	0	65	52	0	0	12	0	0	0	0	0	0	0	0	17	0	0
LG-21063	26064	1766	27830	32992	12457	13408	0	0	99	68	0	0	15	0	0	0	0	0	0	0	0	17	0	0
LG-21064	43651	2434	46085	56925	20461	22434	0	0	318	402	0	0	10	0	0	0	0	0	0	0	0	26	0	0
LG-21065	37734	2611	40345	50376	15365	22141	0	0	92	107	0	0	13	0	0	0	0	0	0	0	0	16	0	0
LG-21066	21481	814	22294	28429	10265	10808	0	0	144	248	0	0	8	0	0	0	0	0	0	0	0	7	0	0
LG-21067	36983	1730	38713	47653	18828	17610	0	0	285	235	0	0	12	0	0	0	0	0	0	0	0	12	0	0
LG-21068	43946	2238	46184	56671	21635	21586	0	0	311	384	0	0	17	0	0	0	0	0	0	0	0	13	0	0
LG-21069	40221	2459	42681	52379	17983	21942	0	0	140	121	0	0	12	0	0	0	0	0	0	0	0	23	0	0
LG-21070	21584	1398	22982	27971	9503	11915	0	0	94	57	0	0	5	0	0	0	0	0	0	0	0	10	0	0
LG-21071	15227	986	16213	19733	6704	8406	0	0	66	40	0	0	4	0	0	0	0	0	0	0	0	7	0	0
LG-22072	9136	538	9673	11895	4749	4221	0	0	83	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22073	12950	780	13730	17383	6109	6654	0	0	100	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22074	11342	667	12009	14768	5896	5240	0	0	103	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22075	26870	1581	28451	34986	13969	12413	0	0	244	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22076	18603	1095	19698	24222	9671	8594	0	0	169	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22077	6959	465	7424	8613	3665	3190	0	0	27	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22078	13740	917	14657	17005	7236	6297	0	0	54	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22079	5576	372	5948	6901	2936	2555	0	0	22	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22080	12933	864	13797	16007	6811	5928	0	0	50	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22081	17423	1049	18471	23386	8219	8952	0	0	135	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22082	12269	739	13008	16469	5788	6304	0	0	95	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22083	28946	1964	30910	38517	13300	15264	0	0	157	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22084	21892	1492	23383	29121	10048	11555	0	0	117	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23085	2750	231	2981	3672	682	1638	0	0	8	4	419	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23086	1434	120	1555	1915	355	854	0	0	4	2	218	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23087	2698	226	2924	3602	669	1607	0	0	8	4	411	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23088	16907	1419	18326	22575	4190	10072	0	0	48	23	2574	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23089	27148	2278	29426	36248	6728	16172	0	0	77	38	4133	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23090	32942	2765	35706	43985	8164	19624	0	0	94	46	5015	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23091	22721	1907	24627	30337	5631	13535	0	0	65	32	3459	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23092	19584	1644	21228	26149	4853	11667	0	0	56	27	2981	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23093	33107	2778	35885	44205	8205	19723	0	0	94	46	5040	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23094	44548	2607	47155	56977	16112	26542	0	0	194	90	1610	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23095	42941	2526	45467	54001	17904	24783	0	0	130	56	68	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23096	49363	2997	52360	63000	21453	26534	0	0	107	80	1189	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31097	38048	1203	39251	52616	19810	16872	0	0	519	834	0	0	0	0	0	0	0	0	13	0	0	0	0	0
LG-31098	9420	394	9815	12268	5345	3862	0	0	171	38	0	0	0	0	0	0	0	0	4	0	0	0	0	0
LG-31099	12692	553	13246	17185	7070	5297	0	0	231	88	0	0	0	0	0	0	0	0	6	0	0	0	0	0
LG-31100	31678	1380	33058	43988	16907	14239	0	0	421	99	0	0	0	0	0	0	0	0	12	0	0	0	0	0
LG-31101	27669	1160	28829	36092	15688	11352	0	0	502	114	0	0	0	0	0	0	0	0	13	0	0	0	0	0
LG-31102	12240	626	12865	16807	6930	5014	0	0	255	33	0	0	0	0	0	0	0	0	8	0	0	0	0	0
LG-31103	26066	1332	27398	35793	14758	10677	0	0	543	71	0	0	0	0	0	0	0	0	17	0	0	0	0	0
LG-31104	23428	1040	24468	30880	13434	9492	0	0	404	87	0	0	0	0	0	0	0	0	10	0	0	0	0	0
LG-31105	30343	1348	31691	39994	17400	12293	0	0	524	113	0	0	0	0	0	0	0	0	13	0	0	0	0	0
LG-31106	13438	608	14046	16461	7451	5779	0	0	133	66	0	0	0	0	0	0	0	0	9	0	0	0	0	0
LG-31107	15300	693	15993	18742	8483	6580	0	0	152	75	0	0	0	0	0	0	0	0	11	0	0	0	0	0
LG-31108	25221	1188	26409	31335	14172	10648	0	0	238	140	0	0	0	0	0	0	0	0	24	0	0	0	0	0
LG-31109	16691	755	17446	20508	9267	7161	0	0	170	81	0	0	0	0	0	0	0	0	11	0	0	0	0	0
LG-31110	35075	1704	36779	44875	20103	14344	0	0	374	213	0	0	0	0	0	0	0	0	41	0	0	0	0	0
LG-31111	21475	1080	22555	27324	12341	8776	0	0	186	143	0	0	0	0	0	0	0	0	29	0	0	0	0	0
LG-31112	35081	1529	36610	47498	19540	14641	0	0	639	244	0	0	0	0	0	0	0	0	17	0	0	0	0	0
LG-31113	30341	1098	31438	39050	17016	12492	0	0	392	427	0	0	0	0	0	0	0	0	14	0	0	0	0	0
LG-31114	26428	925	27353	34665	14549	11097	0	0	346	426	0	0	0	0	0	0	0	0	11	0	0	0	0	0
LG-31115	20850	821	21671	27757	12433	7752	0	0	343	306	0	0	0	0	0	0	0	0	16	0	0	0	0	0
LG-31116	28984	1141	30125	38585	17283	10776	0	0	476	426	0	0	0	0	0	0	0	0	23	0	0	0	0	0
LG-32117	36243	1115	37358	50183	22290	12921	0	0	863	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32118	9950	416	10366	13877	6226	3405	0	0	287	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32119	21217	1271	22488	27131	11730	9131	0	0	288	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32120	26220	1570	27790	33528	14496	11284	0	0	356	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32121	9915	462	10378	13771	6445	3205	0	0	219	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32122	23113	1302	24415	31141	13545	9053	0	0	435	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32123	26311	1512	27823	34890	15149	10622	0	0	453	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32124	15238	719	15957	20060	8834	5919	0	0	418	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32125	24958	1178	26137	32857	14470	9694	0	0	685	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32126	16441	776	17218	21645	9532	6386	0	0	451	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32127	14754	798	15552	20019	8863	5546	0	0	289	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32128	20020	933	20953	27805	13014	6471	0	0	442	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32129	16387	764	17151	22760	10652	5297	0	0	362	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32130	22942	863	23805	31375	13216	9065	0	0	611	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32131	25993	978	26971	35548	14975	10270	0	0	693	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32132	16811	517	17328	23278	10339	5994	0	0	401	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32133	45605	1909	47514	63602	28534	15608	0	0	1313	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33134	8303	437	8741	11336	4436	3194	0	0	547	59	33	0	13	0	0	0	0	0	5	0	0	0	16	0
LG-33135	3299	175	3475	4384	1793	1240	0	0	220	24	12	0	6	0	0	0	0	0	3	0	0	0	2	0
LG-33136	35573	2248	37821	48543	18695	14337	0	0	1950	288	171	0	79	0	0	0	0	0	27	0	0	0	26	0
LG-33137	29342	2055	31397	40001	15392	12059	0	0	1463	157	163	0	64	0	0	0	0	0	26	0	0	0	17	0
LG-33138	27639	1334	28973	37796	14583	10661	0	0	1812	389	88	0	64	0	0	0	0	0	13	0	0	0	28	0
LG-33139	26939	1386	28325	36164	14489	10217	0	0	1784	261	96	0	54	0	0	0	0	0	19	0	0	0	19	0
LG-33140	18807	1000	19808	24991	10220	7067	0	0	1252	137	71	0	35	0	0	0	0	0	16	0	0	0	10	0
LG-33141	27822	1477	29298	37205	15059	10512	0	0	1848	201	107	0	50	0	0	0	0	0	22	0	0	0	24	0
LG-33142	24517	1291	25808	33469	13096	9431	0	0	1616	174	99	0	40	0	0	0	0	0	14	0	0	0	47	0
LG-33143	15403	811	16214	21027	8228	5925	0	0	1015	109	62	0	25	0	0	0	0	0	9	0	0	0	29	0
LG-33144	12160	641	12801	16601	6496	4678	0	0	802	86	49	0	20	0	0	0	0	0	7	0	0	0	23	0
LG-33145	11278	594	11872	15396	6024	4338	0	0	743	80	45	0	18	0	0	0	0	0	7	0	0	0	22	0
LG-41146	2031	8	2040	80901	0	0	1914	0	0	0	30	0	80	0	7	0	0	0	0	0	0	0	0	0
LG-41147	2	0	2	11482	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LG-41148	11	0	11	12674	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0
LG-41149	20	1	20	12892	0	0	15	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LG-41150	90	4	94	8681	0	0	1	0	0	0	6	0	82	0	1	0	0	0	0	0	0	0	0	0
LG-41151	1419	41	1460	6723	0	0	8	0	0	0	29	0	1350	0	32	0	0	0	0	0	0	0	0	0
LG-41152	549	16	565	2603	0	0	3	0	0	0	11	0	523	0	12	0	0	0	0	0	0	0	0	0
LG-41153	2405	70	2474	11396	0	0	13	0	0	0	49	0	2289	0	53	0	0	0	0	0	0	0	0	0
LG-41154	437	19	456	42100	0	0	4	0	0	0	31	0	397	0	6	0	0	0	0	0	0	0	0	0
LG-41155	4240	123	4362	20093	0	0	23	0	0	0	87	0	4036	0	94	0	0	0	0	0	0	0	0	0
LG-41156	211	10	221	92119	0	0	5	0	0	0	24	0	172	0	10	0	0	0	0	0	0	0	0	0
LG-41157	10	1	11	37615	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0
LG-41158	54	3	57	53728	0	0	0	0	0	0	16	0	38	0	0	0	0	0	0	0	0	0	0	0
LG-41159	10	0	10	44880	0	0	1	0	0	0	5	0	4	0	1	0	0	0	0	0	0	0	0	0
LG-41160	1853	54	1906	32144	0	0	10	0	0	0	55	0	1747	0	41	0	0	0	0	0	0	0	0	0
LG-41161	59	2	62	38825	0	0	47	0	0	0	2	0	10	0	2	0	0	0	0	0	0	0	0	0
LG-41162	10	1	10	31516	0	0	0	0	0	0	5	0	4	0	1	0	0	0	0	0	0	0	0	0
LG-42166	4335	271	4606	13258	51	598	1419	276	0	0	23	0	422	1080	451	0	4	0	0	0	12	0	0	0
LG-42167	4733	296	5029	14477	55	653	1549	302	0	0	25	0	461	1179	493	0	4	0	0	0	13	0	0	0
LG-42168	3664	229	3894	11208	43	505	1199	234	0	0	19	0	357	913	382	0	3	0	0	0	10	0	0	0
LG-42169	1441	90	1532	4409	17	199	472	92	0	0	8	0	140	359	150	0	1	0	0	0	4	0	0	0
LG-42170	3503	219	3722	10714	41	483	1146	223	0	0	18	0	341	873	365	0	3	0	0	0	10	0	0	0
LG-43171	657	37	694	15516	102	238	269	2	0	0	1	0	24	4	16	0	1	0	0	0	1	0	0	0
LG-43172	148	8	156	3496	23	54	61	1	0	0	0	0	5	1	4	0	0	0	0	0	0	0	0	0
LG-43173	384	22	406	9066	59	139	157	1	0	0	1	0	14	2	9	0	0	0	0	0	0	0	0	0
LG-43174	853	48	901	20140	132	308	350	3	0	0	2	0	32	5	20	0	1	0	0	0	1	0	0	0
LG-43175	169	10	178	3980	26	61	69	1	0	0	0	0	6	1	4	0	0	0	0	0	0	0	0	0
LG-44176	1675	136	1811	5592	376	347	109	136	0	0	39	0	5	547	113	0	2	0	0	0	2	0	0	0
LG-44177	2283	186	2468	7620	512	473	149	185	0	0	53	0	7	745	154	0	3	0	0	0	3	0	0	0
LG-44178	10210	831	11041	34087	2291	2116	664	826	0	0	236	0	31	3332	689	0	12	0	0	0	11	0	0	0
LG-44179	7529	613	8142	25135	1690	1561	490	609	0	0	174	0	23	2457	508	0	9	0	0	0	8	0	0	0
LG-45163	5	0	5	4208	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-45164	49	0	49	41772	0	0	42	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0
LG-45165	12	0	12	10015	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-51180	27772	2063	29835	44024	2634	4840	6882	9957	0	0	183	2418	123	0	735	0	0	0	0	0	0	0	0	0
LG-51181	7937	590	8527	12582	753	1383	1967	2845	0	0	52	691	35	0	210	0	0	0	0	0	0	0	0	0
LG-51182	12998	965	13963	20604	1233	2265	3221	4660	0	0	85	1132	58	0	344	0	0	0	0	0	0	0	0	0
LG-51183	23373	2026	25399	36098	1770	3648	5554	9925	0	0	93	1853	73	0	458	0	0	0	0	0	0	0	0	0
LG-51184	20502	1980	22483	30995	1239	2900	4705	9791	0	0	38	1497	42	0	289	0	0	0	0	0	0	0	0	0
LG-51185	8229	795	9023	12440	497	1164	1888	3930	0	0	15	601	17	0	116	0	0	0	0	0	0	0	0	0
LG-51186	6995	676	7670	10574	423	990	1605	3340	0	0	13	511	14	0	99	0	0	0	0	0	0	0	0	0
LG-51187	22075	2467	24542	32145	4331	1133	39	11830	0	0	462	3243	49	0	987	0	0	0	0	0	0	0	0	0
LG-51188	9886	734	10620	15671	938	1723	2450	3544	0	0	65	861	44	0	262	0	0	0	0	0	0	0	0	0
LG-51189	9176	682	9857	14545	870	1599	2274	3290	0	0	60	799	41	0	243	0	0	0	0	0	0	0	0	0
LG-51190	8976	1003	9980	13071	1761	461	16	4811	0	0	188	1319	20	0	401	0	0	0	0	0	0	0	0	0
LG-51191	13150	1470	14619	19149	2580	675	24	7047	0	0	275	1932	29	0	588	0	0	0	0	0	0	0	0	0
LG-52192	38335	1454	39789	50248	584	7631	22653	6294	26	0	358	789	0	0	0	0	0	0	0	0	0	0	0	0
LG-52193	10908	656	11564	14795	768	2659	5237	1677	15	0	243	310	0	0	0	0	0	0	0	0	0	0	0	0
LG-52194	9332	483	9815	12193	4660	4581	8	7	51	0	10	16	0	0	0	0	0	0	0	0	0	0	0	0
LG-52195	23271	1205	24476	30404	11619	11424	20	18	126	0	24	41	0	0	0	0	0	0	0	0	0	0	0	0
LG-52196	12747	730	13478	16990	3958	4658	2494	1172	45	0	215	204	0	0	0	0	0	0	0	0	0	0	0	0
LG-52197	22555	1167	23722	29468	11261	11072	19	17	122	0	23	40	0	0	0	0	0	0	0	0	0	0	0	0
LG-52198	8054	417	8471	10523	4021	3954	7	6	44	0	8	14	0	0	0	0	0	0	0	0	0	0	0	0
LG-52199	8924	462	9386	11659	4455	4381	7	7	48	0	9	16	0	0	0	0	0	0	0	0	0	0	0	0
LG-52200	7073	366	7439	9241	3531	3472	6	5	38	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0
LG-52201	6276	356	6632	8482	145	1611	3589	710	7	0	56	158	0	0	0	0	0	0	0	0	0	0	0	0
LG-52202	20265	1148	21413	27386	468	5201	11587	2294	23	0	181	510	0	0	0	0	0	0	0	0	0	0	0	0
LG-52203	4820	273	5094	6514	111	1237	2756	546	6	0	43	121	0	0	0	0	0	0	0	0	0	0	0	0
LG-52204	2259	131	2390	3058	96	568	1206	294	3	0	33	60	0	0	0	0	0	0	0	0	0	0	0	0
LG-52205	11740	741	12482	15974	1301	2733	4716	2212	18	0	396	365	0	0	0	0	0	0	0	0	0	0	0	0
LG-52206	14153	892	15044	19253	1540	3302	5741	2642	21	0	469	438	0	0	0	0	0	0	0	0	0	0	0	0
LG-52207	7575	478	8053	10306	839	1763	3043	1427	11	0	255	236	0	0	0	0	0	0	0	0	0	0	0	0
LG-52208	3006	190	3196	4091	333	700	1208	566	5	0	101	94	0	0	0	0	0	0	0	0	0	0	0	0
LG-52209	5679	359	6038	7727	629	1322	2281	1070	9	0	191	177	0	0	0	0	0	0	0	0	0	0	0	0
LG-52210	8891	562	9452	12097	985	2069	3572	1675	13	0	300	277	0	0	0	0	0	0	0	0	0	0	0	0
LG-52211	8525	538	9064	11600	945	1984	3425	1606	13	0	287	265	0	0	0	0	0	0	0	0	0	0	0	0
LG-53212	15042	818	15860	26164	1998	2210	2213	7189	77	0	136	1060	0	0	158	0	0	0	0	0	0	0	0	0
LG-53213	10740	575	11315	16106	223	3581	4856	1772	22	0	52	169	0	0	66	0	0	0	0	0	0	0	0	0
LG-53214	3972	254	4226	6002	1888	1599	205	194	31	0	4	30	0	0	21	0	0	0	0	0	0	0	0	0
LG-53215	4746	303	5049	7171	2256	1911	245	232	38	0	5	36	0	0	25	0	0	0	0	0	0	0	0	0
LG-53216	16294	1042	17335	24621	7744	6560	843	795	129	0	16	122	0	0	85	0	0	0	0	0	0	0	0	0
LG-53217	2774	177	2951	4192	1318	1117	143	135	22	0	3	21	0	0	14	0	0	0	0	0	0	0	0	0
LG-53218	2570	164	2734	3883	1221	1035	133	125	20	0	2	19	0	0	13	0	0	0	0	0	0	0	0	0
LG-53219	4137	264	4401	6251	1966	1665	214	202	33	0	4	31	0	0	22	0	0	0	0	0	0	0	0	0
LG-53220	13141	714	13856	22858	1746	1931	1933	6280	67	0	119	926	0	0	138	0	0	0	0	0	0	0	0	0
LG-53221	9603	522	10125	16704	1276	1411	1413	4589	49	0	87	677	0	0	101	0	0	0	0	0	0	0	0	0
LG-53222	8589	478	9067	13145	1048	2787	2905	1545	31	0	39	178	0	0	55	0	0	0	0	0	0	0	0	0
LG-53223	16538	885	17423	24799	343	5514	7477	2729	34	0	80	261	0	0	101	0	0	0	0	0	0	0	0	0
LG-53224	8132	435	8567	12194	168	2711	3676	1342	17	0	39	128	0	0	50	0	0	0	0	0	0	0	0	0
LG-61225	9668	420	10088	12770	4787	4759	0	0	72	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61226	2321	94	2415	2926	1146	1149	0	0	11	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61227	13911	573	14483	17179	7836	5900	0	0	122	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61228	35809	1474	37282	44221	20170	15187	0	0	314	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61229	32458	1590	34048	41195	16886	15188	0	0	311	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61230	35802	1654	37456	45050	19822	15711	0	0	175	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61231	15405	711	16116	19384	8529	6760	0	0	76	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61232	33919	1733	35652	43360	17255	16270	0	0	332	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61233	50667	2817	53484	67182	23984	26181	0	0	311	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61234	43142	1777	44919	53579	23974	18802	0	0	241	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61235	41632	1747	43379	52667	21295	20011	0	0	189	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61236	26991	784	27775	33252	13990	12789	0	0	116	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61237	22611	657	23268	27855	11719	10713	0	0	97	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61238	54779	2235	57014	68616	30192	23922	0	0	442	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61239	52580	2135	54715	66307	25963	26024	0	0	261	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61240	29329	1068	30398	36659	15155	13919	0	0	147	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61241	25926	945	26870	32405	13396	12304	0	0	130	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61242	43533	1745	45278	55872	20829	22167	0	0	263	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61243	55967	2317	58284	73718	28095	27117	0	0	483	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61244	25390	962	26351	33285	13037	11971	0	0	270	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-61245	36084	2243	38327	49109	18300	17193	0	0	466	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62246	10351	609	10960	15255	5511	4791	0	0	31	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62247	9394	415	9809	12658	4877	4431	0	0	54	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62248	26724	1572	28296	39384	14228	12370	0	0	80	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62249	15806	854	16663	22330	8638	7049	0	0	87	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62250	4933	271	5205	7027	2683	2216	0	0	25	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62251	9335	470	9807	12742	5204	4040	0	0	70	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62252	5768	290	6060	7873	3216	2496	0	0	43	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62253	29932	1506	31447	40858	16688	12954	0	0	224	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62254	22501	1058	23560	30785	11820	10488	0	0	125	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62255	35559	1571	37130	47913	18459	16773	0	0	205	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62256	47852	1804	49656	64449	26286	21120	0	0	282	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-62257	57410	2613	60023	78919	29944	26925	0	0	338	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-71258	22607	977	23584	30122	11921	10216	0	0	354	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-71259	17208	699	17907	22339	10026	6962	0	0	135	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
