entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
LG-62246	9396	216	9611	15255	6006	3214	110	16	25	24
LG-62247	8903	143	9046	12658	5397	3389	58	20	18	20
LG-62248	24257	557	24814	39384	15506	8299	284	40	65	63
LG-62249	14583	303	14886	22330	9469	4851	145	37	35	45
LG-62250	4538	96	4634	7027	2938	1517	47	11	11	14
LG-62251	8721	166	8888	12742	5730	2838	76	28	19	30
LG-62252	5389	103	5492	7873	3540	1754	47	17	12	19
LG-62253	27965	534	28499	40858	18372	9101	243	90	62	98
LG-62254	21158	367	21526	30785	13044	7810	159	48	46	51
LG-62255	33701	540	34241	47913	20430	12829	220	77	70	75
LG-62256	44994	576	45570	64449	27856	16721	180	81	86	70
LG-62257	55463	994	56457	78919	33874	21004	228	134	121	102
LG-71258	21321	476	21797	30122	13049	7907	156	93	50	65
LG-71259	15991	267	16258	22339	10385	5279	161	50	42	73
LG-71260	12383	231	12614	17330	7837	4308	115	41	32	51
LG-71261	7611	127	7738	10632	4943	2513	76	24	20	35
LG-71262	7840	131	7971	10953	5092	2588	79	25	21	36
LG-71263	14185	227	14412	18824	9177	4788	105	37	31	47
LG-71264	13379	195	13574	17434	8721	4457	100	27	29	46
LG-71265	16995	255	17250	22186	11063	5674	129	35	37	57
LG-71266	34315	721	35035	45214	23440	10262	300	111	66	136
LG-71267	14446	312	14758	20522	9069	5123	103	73	34	44
LG-71268	22117	523	22639	30941	12921	8834	171	71	53	67
LG-71269	16642	397	17038	23247	9653	6719	130	50	40	50
LG-71270	12799	273	13072	16693	8937	3630	115	40	23	54
LG-71271	16303	348	16651	21263	11383	4624	146	51	30	69
LG-71272	14281	289	14570	18773	9387	4651	124	42	28	49
LG-71273	10661	216	10877	14676	6769	3709	83	43	24	33
LG-71274	11222	211	11433	14913	7212	3822	96	32	24	35
LG-71275	26563	536	27099	35013	16306	9839	223	75	52	68
LG-71276	12038	245	12284	15853	7335	4515	101	34	23	30
LG-72277	10865	295	11160	15063	6344	4351	91	29	20	30
LG-72278	16845	489	17333	23293	10463	6120	113	54	26	69
LG-72279	24659	715	25375	34100	15316	8959	166	80	38	100
LG-72280	27102	620	27723	35519	15411	11304	201	72	43	71
LG-72281	15066	345	15410	19745	8566	6284	112	40	24	40
LG-72282	10886	296	11182	15093	6356	4360	91	29	20	30
LG-72283	25679	698	26377	35603	14994	10284	214	69	48	70
LG-72284	15706	427	16133	21775	9171	6290	131	42	29	43
LG-81285	15896	539	16436	22536	9803	5747	144	102	59	43
LG-81286	13153	663	13816	18680	7829	4990	154	78	50	53
LG-81287	3476	220	3696	4918	2024	1346	55	22	14	14
LG-81288	26252	774	27027	34639	10836	14776	265	127	127	121
LG-81289	17883	528	18410	23596	7382	10066	181	86	86	82
LG-81290	9491	346	9837	12549	5285	3877	157	50	63	59
LG-81291	8292	302	8594	10963	4617	3387	138	44	55	52
LG-81292	9703	354	10057	12829	5403	3963	161	51	65	61
LG-81293	20797	1140	21937	27869	11749	8395	338	107	102	106
LG-81294	13372	733	14105	17919	7554	5398	218	69	65	68
LG-81295	12347	419	12765	17503	7613	4463	111	80	45	33
LG-81296	35522	1861	37383	48807	20090	14430	491	212	153	146
LG-81297	37077	1267	38344	47127	20307	16031	335	134	129	141
LG-81298	39373	1453	40826	52603	21747	16945	278	161	124	119
LG-81299	11250	567	11818	15977	6696	4268	131	67	43	46
LG-81300	15329	773	16102	21769	9124	5815	179	91	59	62
LG-81301	16641	1031	17672	23481	9667	6477	259	105	67	67
LG-81302	15193	960	16153	21495	8847	5883	242	97	62	62
LG-82303	14813	348	15162	19087	9110	5205	253	78	75	92
LG-82304	13180	310	13489	16981	8105	4631	225	70	67	82
LG-82305	11474	270	11744	14784	7056	4032	196	61	58	72
LG-82306	18472	548	19020	24160	12018	5944	258	88	66	98
LG-82307	16927	502	17429	22139	11013	5447	237	81	60	90
LG-82308	13708	406	14115	17929	8919	4411	192	65	49	73
LG-82309	16095	412	16507	22383	10102	5599	159	110	46	78
LG-82310	5524	142	5666	7683	3467	1922	55	38	16	27
LG-82311	18210	466	18676	25325	11429	6335	180	124	52	89
LG-82312	20794	533	21327	28919	13051	7234	206	142	60	101
LG-91313	22131	343	22475	28387	12957	8843	150	77	56	48
LG-91314	13813	307	14120	17598	7821	5761	85	62	37	47
LG-91315	13966	254	14221	18269	9071	4557	135	94	45	63
LG-91316	28301	370	28670	37534	17111	10791	192	87	66	55
LG-91317	27432	469	27901	34978	15600	11388	207	99	74	64
LG-91318	52222	742	52963	68129	31123	20343	352	171	126	107
LG-91319	36089	717	36806	45377	19447	15973	327	138	110	95
LG-91320	20693	460	21153	26364	11716	8631	127	93	56	70
LG-91321	22898	509	23407	29174	12964	9551	141	103	61	78
LG-91322	31026	603	31629	39765	15972	14455	258	144	108	88
LG-91323	17280	262	17542	20947	10015	6944	166	63	44	48
LG-91324	23358	454	23812	29937	12025	10883	195	109	81	66
LG-91325	38979	585	39564	47341	22568	15701	365	139	99	106
LG-91326	11879	160	12039	14722	6801	4910	80	32	30	28
LG-91327	19729	265	19994	24449	11294	8154	132	53	49	46
LG-91328	37282	679	37962	48767	24215	12164	361	252	120	169
LG-91329	17482	318	17801	22867	11355	5704	169	118	56	79
LG-92330	6975	135	7110	9871	4335	2543	35	25	16	21
LG-92331	52683	795	53478	70142	28939	22989	329	159	133	134
LG-92332	34777	610	35387	47379	20113	14102	269	116	86	91
LG-92333	33161	641	33803	46836	20510	12188	171	120	75	99
LG-92334	35720	761	36481	49996	21224	13899	259	144	84	110
LG-92335	42774	754	43528	59136	23842	18179	329	196	134	95
LG-92336	33006	628	33634	44429	17995	14461	236	121	84	109
LG-92337	25606	620	26226	35845	13712	11380	256	113	77	69
LG-92338	20238	458	20696	28148	11047	8804	191	84	58	54
LG-92339	27120	388	27509	36397	15049	11630	192	88	84	77
LG-92340	18802	456	19259	26291	9373	9067	187	65	64	47
LG-92341	33840	673	34513	46477	17712	15520	294	114	111	89
LK	7561526	151706	7713232	11158880	4709205	2715283	58888	32651	22752	22749
LK-1	2191923	36506	2228429	3084300	1404048	755815	7758	11621	7642	5039
LK-11	837316	15605	852921	1235959	541715	282082	2507	5813	3436	1763
LK-1103	133607	2967	136574	202540	82469	49748	409	363	394	224
LK-1103005	2546	57	2603	3796	1569	952	8	7	6	4
LK-1103010	9107	202	9310	13579	5611	3404	29	25	22	16
LK-1103015	5775	128	5903	8610	3558	2158	19	16	14	10
LK-1103020	4218	94	4312	6289	2599	1576	14	12	10	7
LK-1103025	2865	64	2929	4272	1765	1071	9	8	7	5
LK-1103030	4431	98	4530	6607	2730	1656	14	12	11	8
LK-1103035	4040	90	4130	6024	2489	1510	13	11	10	7
LK-1103040	4489	100	4588	6693	2765	1678	15	12	11	8
LK-1103045	2077	46	2123	3096	1279	776	7	6	5	4
LK-1103050	3060	68	3128	4562	1885	1144	10	8	7	5
LK-1103055	4421	98	4520	6754	2732	1643	13	12	14	7
LK-1103060	3840	85	3925	5865	2372	1427	11	10	12	6
LK-1103065	4032	89	4121	6159	2491	1499	12	11	13	7
LK-1103070	6361	141	6502	9717	3930	2364	19	17	20	10
LK-1103075	8327	185	8512	12720	5144	3095	25	22	27	14
LK-1103080	4215	94	4309	6440	2604	1567	13	11	13	7
LK-1103085	3229	72	3301	4933	1995	1200	10	9	10	5
LK-1103090	5456	121	5577	8334	3371	2028	16	15	17	9
LK-1103095	6478	144	6622	9896	4002	2408	19	17	21	11
LK-1103100	4759	106	4865	7271	2940	1769	14	13	15	8
LK-1103105	3559	79	3638	5436	2199	1323	11	10	11	6
LK-1103110	3667	81	3749	5602	2266	1363	11	10	12	6
LK-1103115	911	20	931	1391	563	339	3	2	3	1
LK-1103120	697	15	713	1065	431	259	2	2	2	1
LK-1103125	1794	40	1834	2740	1108	667	5	5	6	3
LK-1103130	1797	40	1837	2745	1110	668	5	5	6	3
LK-1103135	3259	72	3331	4978	2013	1211	10	9	10	5
LK-1103140	1853	41	1895	2831	1145	689	6	5	6	3
LK-1103145	3419	76	3495	5222	2112	1271	10	9	11	6
LK-1103150	4009	89	4098	6124	2476	1490	12	11	13	7
LK-1103155	4246	94	4340	6486	2623	1578	13	11	14	7
LK-1103160	4036	90	4126	6166	2494	1500	12	11	13	7
LK-1103165	2174	48	2222	3320	1343	808	6	6	7	4
LK-1103170	1223	27	1250	1868	755	455	4	3	4	2
LK-1103175	3238	72	3310	4946	2000	1203	10	9	10	5
LK-1106	62498	1120	63618	90167	40296	21313	202	330	201	156
LK-1106005	2480	44	2524	3578	1599	846	8	13	8	6
LK-1106010	2261	41	2301	3262	1458	771	7	12	7	6
LK-1106015	753	13	766	1086	485	257	2	4	2	2
LK-1106020	1657	30	1687	2391	1069	565	5	9	5	4
LK-1106025	691	12	703	997	445	236	2	4	2	2
LK-1106030	1924	34	1958	2775	1240	656	6	10	6	5
LK-1106035	2749	49	2798	3966	1773	938	9	15	9	7
LK-1106040	1523	27	1550	2197	982	519	5	8	5	4
LK-1106045	1878	34	1912	2710	1211	641	6	10	6	5
LK-1106050	2482	44	2526	3580	1600	846	8	13	8	6
LK-1106055	1207	22	1229	1742	778	412	4	6	4	3
LK-1106060	1516	27	1543	2187	977	517	5	8	5	4
LK-1106065	1317	24	1341	1900	849	449	4	7	4	3
LK-1106070	902	16	918	1302	582	308	3	5	3	2
LK-1106075	1447	26	1473	2088	933	494	5	8	5	4
LK-1106080	1070	19	1090	1544	690	365	3	6	3	3
LK-1106085	1153	21	1173	1663	743	393	4	6	4	3
LK-1106090	1092	20	1111	1575	704	372	4	6	4	3
LK-1106095	1338	24	1362	1930	863	456	4	7	4	3
LK-1106100	732	13	745	1056	472	250	2	4	2	2
LK-1106105	1175	21	1196	1695	757	401	4	6	4	3
LK-1106110	764	14	777	1102	492	260	2	4	2	2
LK-1106115	1913	34	1947	2760	1233	652	6	10	6	5
LK-1106120	1330	24	1353	1918	857	453	4	7	4	3
LK-1106125	3309	59	3368	4774	2133	1128	11	17	11	8
LK-1106130	1050	19	1069	1515	677	358	3	6	3	3
LK-1106135	1537	28	1565	2218	991	524	5	8	5	4
LK-1106140	961	17	978	1386	619	328	3	5	3	2
LK-1106145	1609	29	1638	2321	1037	549	5	8	5	4
LK-1106150	1662	30	1691	2397	1071	567	5	9	5	4
LK-1106155	862	15	877	1243	556	294	3	5	3	2
LK-1106160	679	12	691	980	438	232	2	4	2	2
LK-1106165	2100	38	2138	3030	1354	716	7	11	7	5
LK-1106170	785	14	799	1133	506	268	3	4	3	2
LK-1106175	1265	23	1287	1825	815	431	4	7	4	3
LK-1106180	1090	20	1110	1573	703	372	4	6	4	3
LK-1106185	1319	24	1342	1902	850	450	4	7	4	3
LK-1106190	634	11	645	914	409	216	2	3	2	2
LK-1106195	837	15	852	1207	540	285	3	4	3	2
LK-1106200	841	15	856	1214	542	287	3	4	3	2
LK-1106205	1700	30	1730	2452	1096	580	5	9	5	4
LK-1106210	1035	19	1053	1493	667	353	3	5	3	3
LK-1106215	826	15	841	1191	532	282	3	4	3	2
LK-1106220	1226	22	1248	1769	791	418	4	6	4	3
LK-1106225	711	13	724	1026	458	242	2	4	2	2
LK-1106230	1110	20	1129	1601	715	378	4	6	4	3
LK-1109	76917	1445	78362	113173	51876	23475	241	599	521	205
LK-1109005	1525	29	1554	2244	1029	465	5	12	10	4
LK-1109010	1230	23	1253	1810	829	375	4	10	8	3
LK-1109015	1271	24	1295	1870	857	388	4	10	9	3
LK-1109020	1325	25	1350	1950	894	404	4	10	9	4
LK-1109025	1289	24	1313	1897	869	393	4	10	9	3
LK-1109030	1300	24	1325	1913	877	397	4	10	9	3
LK-1109035	1179	22	1201	1735	795	360	4	9	8	3
LK-1109040	1688	32	1719	2483	1138	515	5	13	11	4
LK-1109045	1489	28	1517	2190	1004	454	5	12	10	4
LK-1109050	641	12	653	943	432	196	2	5	4	2
LK-1109055	1859	35	1894	2735	1254	567	6	14	13	5
LK-1109060	1677	32	1708	2467	1131	512	5	13	11	4
LK-1109065	956	18	973	1406	644	292	3	7	6	3
LK-1109070	2344	44	2388	3449	1581	715	7	18	16	6
LK-1109075	1344	25	1370	1978	907	410	4	10	9	4
LK-1109080	2801	53	2854	4121	1889	855	9	22	19	7
LK-1109085	876	16	893	1289	591	267	3	7	6	2
LK-1109090	584	11	595	859	394	178	2	5	4	2
LK-1109095	1478	28	1505	2174	997	451	5	12	10	4
LK-1109100	642	12	654	945	433	196	2	5	4	2
LK-1109105	573	11	583	842	386	175	2	4	4	2
LK-1109110	800	15	816	1178	540	244	3	6	5	2
LK-1109115	2112	40	2152	3108	1425	645	7	16	14	6
LK-1109120	1566	29	1596	2305	1056	478	5	12	11	4
LK-1109125	1818	34	1852	2675	1226	555	6	14	12	5
LK-1109130	1569	29	1598	2308	1058	479	5	12	11	4
LK-1109135	1153	22	1174	1696	777	352	4	9	8	3
LK-1109140	852	16	868	1254	575	260	3	7	6	2
LK-1109145	2055	39	2094	3024	1386	627	6	16	14	5
LK-1109150	2823	53	2876	4153	1904	862	9	22	19	8
LK-1109155	2599	49	2648	3825	1753	793	8	20	18	7
LK-1109160	1308	25	1333	1925	882	399	4	10	9	3
LK-1109165	942	18	960	1386	635	288	3	7	6	3
LK-1109170	784	15	798	1153	529	239	2	6	5	2
LK-1109175	752	14	766	1107	507	230	2	6	5	2
LK-1109180	611	11	622	899	412	186	2	5	4	2
LK-1109185	2314	43	2357	3405	1561	706	7	18	16	6
LK-1109190	2265	43	2308	3333	1528	691	7	18	15	6
LK-1109195	1904	36	1939	2801	1284	581	6	15	13	5
LK-1109200	1374	26	1399	2021	926	419	4	11	9	4
LK-1109205	1770	33	1803	2604	1194	540	6	14	12	5
LK-1109210	924	17	941	1359	623	282	3	7	6	2
LK-1109215	961	18	979	1414	648	293	3	7	7	3
LK-1109220	1560	29	1590	2296	1052	476	5	12	11	4
LK-1109225	1682	32	1714	2475	1134	513	5	13	11	4
LK-1109230	796	15	811	1171	537	243	2	6	5	2
LK-1109235	1549	29	1578	2279	1045	473	5	12	10	4
LK-1109240	674	13	686	991	454	206	2	5	5	2
LK-1109245	718	13	732	1057	485	219	2	6	5	2
LK-1109250	933	18	950	1373	629	285	3	7	6	2
LK-1109255	482	9	491	709	325	147	2	4	3	1
LK-1109260	615	12	626	904	415	188	2	5	4	2
LK-1109265	1356	25	1381	1995	914	414	4	11	9	4
LK-1109270	957	18	975	1408	645	292	3	7	6	3
LK-1109275	1442	27	1469	2122	973	440	5	11	10	4
LK-1109280	1693	32	1725	2491	1142	517	5	13	11	5
LK-1109285	1135	21	1156	1669	765	346	4	9	8	3
LK-1112	64661	1038	65699	100390	42472	21079	263	418	268	161
LK-1112005	1982	32	2014	3077	1302	646	8	13	8	5
LK-1112010	403	6	410	626	265	131	2	3	2	1
LK-1112015	408	7	415	633	268	133	2	3	2	1
LK-1112020	522	8	530	811	343	170	2	3	2	1
LK-1112025	481	8	489	747	316	157	2	3	2	1
LK-1112030	450	7	457	698	295	147	2	3	2	1
LK-1112035	817	13	830	1268	536	266	3	5	3	2
LK-1112040	821	13	835	1275	540	268	3	5	3	2
LK-1112045	740	12	752	1149	486	241	3	5	3	2
LK-1112050	341	5	347	530	224	111	1	2	1	1
LK-1112055	854	14	868	1326	561	278	3	6	4	2
LK-1112060	654	11	664	1015	430	213	3	4	3	2
LK-1112065	477	8	485	741	313	155	2	3	2	1
LK-1112070	1822	29	1851	2829	1197	594	7	12	8	5
LK-1112075	832	13	845	1291	546	271	3	5	3	2
LK-1112080	1284	21	1305	1994	844	419	5	8	5	3
LK-1112085	1132	18	1150	1758	744	369	5	7	5	3
LK-1112090	572	9	581	888	376	187	2	4	2	1
LK-1112095	381	6	387	592	250	124	2	2	2	1
LK-1112100	834	13	848	1295	548	272	3	5	3	2
LK-1112105	381	6	387	591	250	124	2	2	2	1
LK-1112110	833	13	846	1293	547	271	3	5	3	2
LK-1112115	489	8	497	760	321	159	2	3	2	1
LK-1112120	881	14	895	1367	578	287	4	6	4	2
LK-1112125	850	14	864	1320	558	277	3	6	4	2
LK-1112130	958	15	973	1487	629	312	4	6	4	2
LK-1112135	781	13	793	1212	513	255	3	5	3	2
LK-1112140	600	10	609	931	394	196	2	4	2	1
LK-1112145	832	13	846	1292	547	271	3	5	3	2
LK-1112150	857	14	871	1331	563	279	3	6	4	2
LK-1112155	1051	17	1068	1632	690	343	4	7	4	3
LK-1112160	553	9	562	859	363	180	2	4	2	1
LK-1112165	1755	28	1783	2725	1153	572	7	11	7	4
LK-1112170	1278	21	1298	1984	839	417	5	8	5	3
LK-1112175	753	12	765	1169	495	246	3	5	3	2
LK-1112180	906	15	920	1406	595	295	4	6	4	2
LK-1112185	672	11	683	1043	441	219	3	4	3	2
LK-1112190	1148	18	1166	1782	754	374	5	7	5	3
LK-1112195	913	15	928	1418	600	298	4	6	4	2
LK-1112200	1045	17	1062	1622	686	341	4	7	4	3
LK-1112205	1214	19	1234	1885	797	396	5	8	5	3
LK-1112210	811	13	824	1259	533	264	3	5	3	2
LK-1112215	430	7	437	667	282	140	2	3	2	1
LK-1112220	660	11	671	1025	434	215	3	4	3	2
LK-1112225	666	11	677	1035	438	217	3	4	3	2
LK-1112230	1340	22	1362	2081	880	437	5	9	6	3
LK-1112235	515	8	523	799	338	168	2	3	2	1
LK-1112240	977	16	993	1517	642	318	4	6	4	2
LK-1112245	1265	20	1286	1964	831	412	5	8	5	3
LK-1112250	891	14	905	1383	585	290	4	6	4	2
LK-1112255	680	11	691	1056	447	222	3	4	3	2
LK-1112260	1098	18	1115	1704	721	358	4	7	5	3
LK-1112265	868	14	881	1347	570	283	4	6	4	2
LK-1112270	728	12	740	1130	478	237	3	5	3	2
LK-1112275	1022	16	1039	1587	672	333	4	7	4	3
LK-1112280	578	9	587	898	380	188	2	4	2	1
LK-1112285	785	13	798	1219	516	256	3	5	3	2
LK-1112290	1082	17	1099	1680	711	353	4	7	4	3
LK-1112295	416	7	422	645	273	135	2	3	2	1
LK-1112300	528	8	536	819	347	172	2	3	2	1
LK-1112305	867	14	881	1346	569	283	4	6	4	2
LK-1112310	807	13	820	1252	530	263	3	5	3	2
LK-1112315	1111	18	1129	1725	730	362	5	7	5	3
LK-1112320	839	13	852	1303	551	274	3	5	3	2
LK-1112325	579	9	588	898	380	189	2	4	2	1
LK-1112330	501	8	509	778	329	163	2	3	2	1
LK-1112335	461	7	468	715	303	150	2	3	2	1
LK-1112340	877	14	891	1361	576	286	4	6	4	2
LK-1112345	775	12	787	1203	509	253	3	5	3	2
LK-1112350	568	9	577	882	373	185	2	4	2	1
LK-1112355	679	11	690	1054	446	221	3	4	3	2
LK-1112360	867	14	881	1346	569	283	4	6	4	2
LK-1112365	729	12	740	1131	479	238	3	5	3	2
LK-1112370	579	9	588	899	380	189	2	4	2	1
LK-1112375	835	13	849	1297	549	272	3	5	3	2
LK-1112380	357	6	363	555	235	117	1	2	1	1
LK-1112385	537	9	546	834	353	175	2	3	2	1
LK-1112390	556	9	564	863	365	181	2	4	2	1
LK-1112395	259	4	263	403	170	85	1	2	1	1
LK-1112400	657	11	668	1020	432	214	3	4	3	2
LK-1112405	1326	21	1347	2058	871	432	5	9	5	3
LK-1115	38552	908	39461	56183	21537	15998	201	544	159	113
LK-1115005	576	14	589	839	322	239	3	8	2	2
LK-1115010	609	14	624	888	340	253	3	9	3	2
LK-1115015	366	9	374	533	204	152	2	5	2	1
LK-1115020	203	5	207	295	113	84	1	3	1	1
LK-1115025	694	16	710	1011	388	288	4	10	3	2
LK-1115030	1137	27	1164	1657	635	472	6	16	5	3
LK-1115035	572	13	586	834	320	237	3	8	2	2
LK-1115040	276	7	283	402	154	115	1	4	1	1
LK-1115045	785	18	803	1143	438	326	4	11	3	2
LK-1115050	790	19	809	1152	441	328	4	11	3	2
LK-1115055	897	21	918	1308	501	372	5	13	4	3
LK-1115060	678	16	694	988	379	281	4	10	3	2
LK-1115065	553	13	566	805	309	229	3	8	2	2
LK-1115070	902	21	924	1315	504	374	5	13	4	3
LK-1115075	469	11	480	684	262	195	2	7	2	1
LK-1115080	364	9	373	531	204	151	2	5	2	1
LK-1115085	405	10	414	590	226	168	2	6	2	1
LK-1115090	390	9	399	569	218	162	2	6	2	1
LK-1115095	485	11	496	706	271	201	3	7	2	1
LK-1115100	835	20	854	1216	466	346	4	12	3	2
LK-1115105	664	16	679	967	371	275	3	9	3	2
LK-1115110	620	15	635	903	346	257	3	9	3	2
LK-1115115	443	10	453	645	247	184	2	6	2	1
LK-1115120	710	17	726	1034	396	295	4	10	3	2
LK-1115125	622	15	637	907	348	258	3	9	3	2
LK-1115130	724	17	741	1055	405	301	4	10	3	2
LK-1115135	584	14	598	852	326	242	3	8	2	2
LK-1115140	636	15	651	927	355	264	3	9	3	2
LK-1115145	1004	24	1028	1463	561	417	5	14	4	3
LK-1115150	1300	31	1330	1894	726	539	7	18	5	4
LK-1115155	443	10	453	645	247	184	2	6	2	1
LK-1115160	441	10	451	642	246	183	2	6	2	1
LK-1115165	641	15	656	935	358	266	3	9	3	2
LK-1115170	711	17	728	1036	397	295	4	10	3	2
LK-1115175	492	12	503	716	275	204	3	7	2	1
LK-1115180	689	16	705	1004	385	286	4	10	3	2
LK-1115185	1206	28	1234	1757	674	500	6	17	5	4
LK-1115190	314	7	322	458	176	130	2	4	1	1
LK-1115195	454	11	464	661	253	188	2	6	2	1
LK-1115200	505	12	517	737	282	210	3	7	2	1
LK-1115205	1013	24	1036	1476	566	420	5	14	4	3
LK-1115210	512	12	524	745	286	212	3	7	2	1
LK-1115215	569	13	583	830	318	236	3	8	2	2
LK-1115220	397	9	407	579	222	165	2	6	2	1
LK-1115225	587	14	601	855	328	243	3	8	2	2
LK-1115230	448	11	458	653	250	186	2	6	2	1
LK-1115235	501	12	512	730	280	208	3	7	2	1
LK-1115240	727	17	744	1059	406	302	4	10	3	2
LK-1115245	382	9	391	557	213	159	2	5	2	1
LK-1115250	512	12	524	746	286	213	3	7	2	1
LK-1115255	551	13	564	803	308	229	3	8	2	2
LK-1115260	226	5	231	329	126	94	1	3	1	1
LK-1115265	582	14	595	848	325	241	3	8	2	2
LK-1115270	353	8	361	514	197	146	2	5	1	1
LK-1115275	629	15	644	917	351	261	3	9	3	2
LK-1115280	582	14	595	848	325	241	3	8	2	2
LK-1115285	951	22	973	1386	531	395	5	13	4	3
LK-1115290	294	7	301	429	164	122	2	4	1	1
LK-1115295	418	10	428	609	233	173	2	6	2	1
LK-1115300	205	5	210	299	115	85	1	3	1	1
LK-1115305	181	4	185	263	101	75	1	3	1	1
LK-1115310	240	6	245	350	134	100	1	3	1	1
LK-1115315	260	6	266	379	145	108	1	4	1	1
LK-1115320	252	6	258	367	141	105	1	4	1	1
LK-1115325	437	10	447	636	244	181	2	6	2	1
LK-1115330	580	14	594	846	324	241	3	8	2	2
LK-1115335	669	16	685	975	374	278	3	9	3	2
LK-1115340	310	7	317	451	173	128	2	4	1	1
LK-1118	21134	468	21602	31176	12195	8418	105	268	87	60
LK-1118005	286	7	293	417	160	119	1	4	1	1
LK-1118010	514	12	526	749	287	213	3	7	2	2
LK-1118015	290	7	297	423	162	120	2	4	1	1
LK-1118020	606	14	620	883	339	251	3	9	3	2
LK-1118025	269	6	275	392	150	112	1	4	1	1
LK-1118030	329	8	336	479	184	136	2	5	1	1
LK-1118035	641	15	656	934	358	266	3	9	3	2
LK-1118040	364	9	372	530	203	151	2	5	2	1
LK-1118045	246	6	252	359	138	102	1	3	1	1
LK-1118050	454	11	464	661	253	188	2	6	2	1
LK-1118055	636	15	651	927	355	264	3	9	3	2
LK-1118060	239	6	245	349	134	99	1	3	1	1
LK-1118065	487	11	499	710	272	202	3	7	2	1
LK-1118070	451	11	462	658	252	187	2	6	2	1
LK-1118075	945	22	967	1377	528	392	5	13	4	3
LK-1118080	810	19	829	1180	452	336	4	11	3	2
LK-1118085	422	10	432	616	236	175	2	6	2	1
LK-1118090	996	23	1019	1451	556	413	5	14	4	3
LK-1118095	515	12	527	750	288	214	3	7	2	2
LK-1118100	734	17	752	1070	410	305	4	10	3	2
LK-1118105	392	9	401	571	219	163	2	6	2	1
LK-1118110	731	17	748	1065	408	303	4	10	3	2
LK-1118115	614	14	629	896	343	255	3	9	3	2
LK-1118120	540	13	552	786	301	224	3	8	2	2
LK-1118125	793	19	811	1155	443	329	4	11	3	2
LK-1118130	291	5	296	452	191	95	1	2	1	1
LK-1118135	450	11	461	656	252	187	2	6	2	1
LK-1118140	319	5	324	496	210	104	1	2	1	1
LK-1118145	399	6	406	620	262	130	2	3	2	1
LK-1118150	267	4	271	415	175	87	1	2	1	1
